,Latitude,Longitude,ChcTemp,geometry,Location,X,Y
4295,32.492222,-106.515556,36.362574,POINT (-11857257.45548242 3617017.607782001),"(-106.515556, 32.492222)",-11857257.455482416,3617017.6077820007
4296,32.493889,-106.521111,36.362574,POINT (-11857875.83525377 3617203.177373154),"(-106.521111, 32.493889)",-11857875.835253773,3617203.1773731536
4297,32.492222,-106.515556,36.362574,POINT (-11857257.45548242 3617017.607782001),"(-106.515556, 32.492222)",-11857257.455482416,3617017.6077820007
4298,32.493333,-106.519444,36.362574,POINT (-11857690.26566262 3617141.283736272),"(-106.519444, 32.493333)",-11857690.265662618,3617141.2837362722
4299,32.495278000000006,-106.518056,36.362574,POINT (-11857535.7542094 3617357.800145866),"(-106.518056, 32.495278000000006)",-11857535.7542094,3617357.800145866
4300,32.493889,-106.51888899999999,36.362574,POINT (-11857628.48334523 3617203.177373154),"(-106.51888899999999, 32.493889)",-11857628.483345227,3617203.1773731536
4301,32.493889,-106.51888899999999,36.362574,POINT (-11857628.48334523 3617203.177373154),"(-106.51888899999999, 32.493889)",-11857628.483345227,3617203.1773731536
4302,32.493889,-106.51888899999999,36.362574,POINT (-11857628.48334523 3617203.177373154),"(-106.51888899999999, 32.493889)",-11857628.483345227,3617203.1773731536
4303,32.738611,-107.26888899999999,36.362574,POINT (-11941118.10144018 3644445.505799064),"(-107.26888899999999, 32.738611)",-11941118.101440184,3644445.5057990644
4304,32.493056,-106.5175,36.362574,POINT (-11857473.86057252 3617110.448237323),"(-106.5175, 32.493056)",-11857473.860572517,3617110.448237323
4305,32.493333,-106.519444,36.362574,POINT (-11857690.26566262 3617141.283736272),"(-106.519444, 32.493333)",-11857690.265662618,3617141.2837362722
4306,35.133889,-106.365,36.362574,POINT (-11840497.63822654 3911086.633067396),"(-106.365, 35.133889)",-11840497.638226543,3911086.633067396
4307,32.494167,-106.52138899999999,36.184072,POINT (-11857906.78207221 3617234.124191593),"(-106.52138899999999, 32.494167)",-11857906.78207221,3617234.1241915934
4308,32.494167,-106.52138899999999,36.184072,POINT (-11857906.78207221 3617234.124191593),"(-106.52138899999999, 32.494167)",-11857906.78207221,3617234.1241915934
4309,32.493889,-106.51888899999999,36.184072,POINT (-11857628.48334523 3617203.177373154),"(-106.51888899999999, 32.493889)",-11857628.483345227,3617203.1773731536
4310,32.493611,-106.519167,36.184072,POINT (-11857659.43016367 3617172.230554712),"(-106.519167, 32.493611)",-11857659.43016367,3617172.2305547125
4311,32.493889,-106.51888899999999,36.184072,POINT (-11857628.48334523 3617203.177373154),"(-106.51888899999999, 32.493889)",-11857628.483345227,3617203.1773731536
4312,32.493056,-106.5175,36.184072,POINT (-11857473.86057252 3617110.448237323),"(-106.5175, 32.493056)",-11857473.860572517,3617110.448237323
4313,32.493333,-106.519444,36.184072,POINT (-11857690.26566262 3617141.283736272),"(-106.519444, 32.493333)",-11857690.265662618,3617141.2837362722
4314,32.493611,-106.519167,36.184072,POINT (-11857659.43016367 3617172.230554712),"(-106.519167, 32.493611)",-11857659.43016367,3617172.2305547125
4315,32.494167,-106.52138899999999,36.184072,POINT (-11857906.78207221 3617234.124191593),"(-106.52138899999999, 32.494167)",-11857906.78207221,3617234.1241915934
4316,32.494167,-106.515833,36.004982,POINT (-11857288.29098137 3617234.124191593),"(-106.515833, 32.494167)",-11857288.290981365,3617234.1241915934
4317,32.492222,-106.515556,36.004982,POINT (-11857257.45548242 3617017.607782001),"(-106.515556, 32.492222)",-11857257.455482416,3617017.6077820007
4318,32.494167,-106.515833,36.004982,POINT (-11857288.29098137 3617234.124191593),"(-106.515833, 32.494167)",-11857288.290981365,3617234.1241915934
4319,32.492222,-106.515556,36.004982,POINT (-11857257.45548242 3617017.607782001),"(-106.515556, 32.492222)",-11857257.455482416,3617017.6077820007
4320,32.492222,-106.515556,36.004982,POINT (-11857257.45548242 3617017.607782001),"(-106.515556, 32.492222)",-11857257.455482416,3617017.6077820007
4321,32.495278000000006,-106.518056,36.004982,POINT (-11857535.7542094 3617357.800145866),"(-106.518056, 32.495278000000006)",-11857535.7542094,3617357.800145866
4322,32.493056,-106.5175,36.004982,POINT (-11857473.86057252 3617110.448237323),"(-106.5175, 32.493056)",-11857473.860572517,3617110.448237323
4323,32.493056,-106.5175,36.004982,POINT (-11857473.86057252 3617110.448237323),"(-106.5175, 32.493056)",-11857473.860572517,3617110.448237323
4324,32.493889,-106.51888899999999,36.004982,POINT (-11857628.48334523 3617203.177373154),"(-106.51888899999999, 32.493889)",-11857628.483345227,3617203.1773731536
4325,33.400556,-105.736667,35.825299,POINT (-11770551.92861793 3718132.886132218),"(-105.736667, 33.400556)",-11770551.928617934,3718132.8861322184
4326,32.494167,-106.515833,35.825299,POINT (-11857288.29098137 3617234.124191593),"(-106.515833, 32.494167)",-11857288.290981365,3617234.1241915934
4327,32.489722,-106.512778,35.825299,POINT (-11856948.20993699 3616739.309055018),"(-106.512778, 32.489722)",-11856948.209936991,3616739.3090550182
4328,32.495278000000006,-106.518056,35.825299,POINT (-11857535.7542094 3617357.800145866),"(-106.518056, 32.495278000000006)",-11857535.7542094,3617357.800145866
4329,32.493333,-106.519444,35.825299,POINT (-11857690.26566262 3617141.283736272),"(-106.519444, 32.493333)",-11857690.265662618,3617141.2837362722
4330,32.492222,-106.515556,35.825299,POINT (-11857257.45548242 3617017.607782001),"(-106.515556, 32.492222)",-11857257.455482416,3617017.6077820007
4331,32.492222,-106.515556,35.825299,POINT (-11857257.45548242 3617017.607782001),"(-106.515556, 32.492222)",-11857257.455482416,3617017.6077820007
4332,32.492222,-106.515556,35.825299,POINT (-11857257.45548242 3617017.607782001),"(-106.515556, 32.492222)",-11857257.455482416,3617017.6077820007
4333,32.493889,-106.521111,35.825299,POINT (-11857875.83525377 3617203.177373154),"(-106.521111, 32.493889)",-11857875.835253773,3617203.1773731536
4334,32.492222,-106.515556,35.825299,POINT (-11857257.45548242 3617017.607782001),"(-106.515556, 32.492222)",-11857257.455482416,3617017.6077820007
4335,32.493889,-106.51888899999999,35.645019,POINT (-11857628.48334523 3617203.177373154),"(-106.51888899999999, 32.493889)",-11857628.483345227,3617203.1773731536
4336,32.493056,-106.5175,35.645019,POINT (-11857473.86057252 3617110.448237323),"(-106.5175, 32.493056)",-11857473.860572517,3617110.448237323
4337,32.494444,-106.51416699999999,35.645019,POINT (-11857102.8327097 3617264.959690544),"(-106.51416699999999, 32.494444)",-11857102.832709702,3617264.959690544
4338,32.494444,-106.51416699999999,35.464137,POINT (-11857102.8327097 3617264.959690544),"(-106.51416699999999, 32.494444)",-11857102.832709702,3617264.959690544
4339,32.493611,-106.519167,35.464137,POINT (-11857659.43016367 3617172.230554712),"(-106.519167, 32.493611)",-11857659.43016367,3617172.2305547125
4340,32.493611,-106.519167,35.464137,POINT (-11857659.43016367 3617172.230554712),"(-106.519167, 32.493611)",-11857659.43016367,3617172.2305547125
4341,35.219722,-106.607778,35.282647999999995,POINT (-11867523.56156235 3920641.518920654),"(-106.607778, 35.219722)",-11867523.561562352,3920641.5189206544
4342,36.967222,-105.525278,35.282647999999995,POINT (-11747020.21277864 4115172.3290819),"(-105.525278, 36.967222)",-11747020.212778635,4115172.3290819
4343,32.284167,-106.431389,35.282647999999995,POINT (-11847888.02790082 3593857.031125006),"(-106.431389, 32.284167)",-11847888.027900817,3593857.031125006
4344,35.1825,-106.645,35.282647999999995,POINT (-11871667.09564866 3916497.984834347),"(-106.645, 35.1825)",-11871667.09564866,3916497.9848343474
4345,35.185833,-106.615278,35.282647999999995,POINT (-11868358.4577433 3916869.012697162),"(-106.615278, 35.185833)",-11868358.457743302,3916869.0126971616
4346,32.78,-105.94583300000001,35.282647999999995,POINT (-11793836.1812292 3649052.908203508),"(-105.94583300000001, 32.78)",-11793836.1812292,3649052.908203508
4347,32.492222,-106.515556,35.282647999999995,POINT (-11857257.45548242 3617017.607782001),"(-106.515556, 32.492222)",-11857257.455482416,3617017.6077820007
4348,32.493333,-106.519444,35.282647999999995,POINT (-11857690.26566262 3617141.283736272),"(-106.519444, 32.493333)",-11857690.265662618,3617141.2837362722
4349,32.493889,-106.521111,35.282647999999995,POINT (-11857875.83525377 3617203.177373154),"(-106.521111, 32.493889)",-11857875.835253773,3617203.1773731536
4350,32.493333,-106.519444,35.282647999999995,POINT (-11857690.26566262 3617141.283736272),"(-106.519444, 32.493333)",-11857690.265662618,3617141.2837362722
4351,32.493333,-106.519444,35.282647999999995,POINT (-11857690.26566262 3617141.283736272),"(-106.519444, 32.493333)",-11857690.265662618,3617141.2837362722
4352,34.438333,-108.767778,35.282647999999995,POINT (-12107973.66167582 3833657.693329189),"(-108.767778, 34.438333)",-12107973.661675824,3833657.6933291894
4353,32.492222,-106.515556,35.282647999999995,POINT (-11857257.45548242 3617017.607782001),"(-106.515556, 32.492222)",-11857257.455482416,3617017.6077820007
4354,32.469722,-106.659444,35.282647999999995,POINT (-11873274.99437368 3614512.919239152),"(-106.659444, 32.469722)",-11873274.994373677,3614512.919239152
4355,32.493056,-106.5175,35.282647999999995,POINT (-11857473.86057252 3617110.448237323),"(-106.5175, 32.493056)",-11857473.860572517,3617110.448237323
4356,32.856389,-107.299167,35.282647999999995,POINT (-11944488.63298242 3657556.492785715),"(-107.299167, 32.856389)",-11944488.632982422,3657556.492785715
4357,35.425556,-107.880278,35.282647999999995,POINT (-12009177.6135968 3943554.854988597),"(-107.880278, 35.425556)",-12009177.613596795,3943554.8549885973
4358,32.255,-106.78805600000001,35.282647999999995,POINT (-11887592.01672358 3590610.17553704),"(-106.78805600000001, 32.255)",-11887592.016723583,3590610.1755370395
4359,31.946111,-106.62888899999999,35.282647999999995,POINT (-11869873.62733249 3556224.809345396),"(-106.62888899999999, 31.946111)",-11869873.627332488,3556224.809345396
4360,32.228333,-106.7425,35.282647999999995,POINT (-11882520.74600101 3587641.618676054),"(-106.7425, 32.228333)",-11882520.746001005,3587641.6186760543
4361,32.665556,-107.1525,35.282647999999995,POINT (-11928161.73722625 3636313.060399162),"(-107.1525, 32.665556)",-11928161.737226246,3636313.060399162
4362,31.998056,-106.65416699999999,35.282647999999995,POINT (-11872687.56142076 3562007.300294652),"(-106.65416699999999, 31.998056)",-11872687.56142076,3562007.3002946516
4363,31.998056,-106.65416699999999,35.282647999999995,POINT (-11872687.56142076 3562007.300294652),"(-106.65416699999999, 31.998056)",-11872687.56142076,3562007.3002946516
4364,32.065556,-106.664722,35.282647999999995,POINT (-11873862.53864609 3569521.365923198),"(-106.664722, 32.065556)",-11873862.538646085,3569521.365923198
4365,32.081111,-104.469444,35.282647999999995,POINT (-11629485.30953641 3571252.940602487),"(-104.469444, 32.081111)",-11629485.309536409,3571252.9406024874
4366,32.141110999999995,-107.627222,35.282647999999995,POINT (-11981007.54853461 3577932.110050083),"(-107.627222, 32.141110999999995)",-11981007.548534611,3577932.110050083
4367,32.153889,-105.375556,35.282647999999995,POINT (-11730353.23597808 3579354.55050344),"(-105.375556, 32.153889)",-11730353.235978084,3579354.55050344
4368,32.178611,-106.397222,35.282647999999995,POINT (-11844084.57485889 3582106.590954831),"(-106.397222, 32.178611)",-11844084.574858885,3582106.5909548313
4369,32.217778,-106.754167,35.282647999999995,POINT (-11883819.51050009 3586466.641450732),"(-106.754167, 32.217778)",-11883819.510500088,3586466.6414507325
4370,32.217778,-106.754167,35.282647999999995,POINT (-11883819.51050009 3586466.641450732),"(-106.754167, 32.217778)",-11883819.510500088,3586466.6414507325
4371,32.218610999999996,-106.756111,35.282647999999995,POINT (-11884035.91559019 3586559.370586562),"(-106.756111, 32.218610999999996)",-11884035.915590191,3586559.3705865624
4372,32.226389000000005,-106.78916699999999,35.282647999999995,POINT (-11887715.69267785 3587425.213585954),"(-106.78916699999999, 32.226389000000005)",-11887715.692677854,3587425.2135859537
4373,32.226389000000005,-106.78916699999999,35.282647999999995,POINT (-11887715.69267785 3587425.213585954),"(-106.78916699999999, 32.226389000000005)",-11887715.692677854,3587425.2135859537
4374,32.236111,-106.77416699999999,35.282647999999995,POINT (-11886045.90031595 3588507.461675445),"(-106.77416699999999, 32.236111)",-11886045.900315953,3588507.461675445
4375,32.413889000000005,-103.912222,35.282647999999995,POINT (-11567455.6402376 3608297.618109692),"(-103.912222, 32.413889000000005)",-11567455.6402376,3608297.618109692
4376,32.567221999999994,-104.294167,35.282647999999995,POINT (-11609973.56314864 3625366.569591496),"(-104.294167, 32.567221999999994)",-11609973.563148636,3625366.5695914957
4377,32.766389000000004,-105.99666699999999,35.282647999999995,POINT (-11799494.99622418 3647537.738614321),"(-105.99666699999999, 32.766389000000004)",-11799494.996224184,3647537.738614321
4378,32.789167,-105.990278,35.282647999999995,POINT (-11798783.77599751 3650073.373975609),"(-105.990278, 32.789167)",-11798783.775997506,3650073.3739756094
4379,32.796944,-105.984167,35.282647999999995,POINT (-11798103.50258927 3650939.10565551),"(-105.984167, 32.796944)",-11798103.502589269,3650939.1056555095
4380,32.809722,-105.954167,35.282647999999995,POINT (-11794763.91786547 3652361.546108866),"(-105.954167, 32.809722)",-11794763.91786547,3652361.5461088656
4381,32.990833,-107.39833300000001,35.282647999999995,POINT (-11955527.74160643 3672522.730405926),"(-107.39833300000001, 32.990833)",-11955527.74160643,3672522.730405926
4382,33.078333,-106.00333300000001,35.282647999999995,POINT (-11800237.05194981 3682263.185850338),"(-106.00333300000001, 33.078333)",-11800237.051949814,3682263.1858503376
4383,33.240556,-104.258611,35.282647999999995,POINT (-11606015.48733399 3700321.767605294),"(-104.258611, 33.240556)",-11606015.48733399,3700321.767605294
4384,33.353056,-105.918889,35.282647999999995,POINT (-11790836.78886927 3712845.210319538),"(-105.918889, 33.353056)",-11790836.788869265,3712845.210319538
4385,33.3975,-104.401389,35.282647999999995,POINT (-11621909.46159047 3717792.693768354),"(-104.401389, 33.3975)",-11621909.46159047,3717792.693768354
4386,33.531944,-106.418056,35.282647999999995,POINT (-11846403.80513007 3732758.931388565),"(-106.418056, 33.531944)",-11846403.805130072,3732758.9313885653
4387,33.568611,-107.35416699999999,35.282647999999995,POINT (-11950611.20497605 3736840.683157481),"(-107.35416699999999, 33.568611)",-11950611.204976052,3736840.6831574813
4388,33.588056,-104.50944399999999,35.282647999999995,POINT (-11633938.08916814 3739005.290655957),"(-104.50944399999999, 33.588056)",-11633938.089168139,3739005.290655957
4389,33.588056,-104.5225,35.282647999999995,POINT (-11635391.47643994 3739005.290655957),"(-104.5225, 33.588056)",-11635391.476439936,3739005.290655957
4390,33.599167,-104.492222,35.282647999999995,POINT (-11632020.9448977 3740242.161518162),"(-104.492222, 33.599167)",-11632020.944897698,3740242.1615181617
4391,33.6025,-104.518333,35.282647999999995,POINT (-11634927.6081218 3740613.189380975),"(-104.518333, 33.6025)",-11634927.608121801,3740613.1893809754
4392,33.607778,-104.526944,35.282647999999995,POINT (-11635886.18025702 3741200.733653382),"(-104.526944, 33.607778)",-11635886.180257022,3741200.733653382
4393,33.61,-104.49638900000001,35.282647999999995,POINT (-11632484.81321584 3741448.085561925),"(-104.49638900000001, 33.61)",-11632484.813215835,3741448.085561925
4394,33.616111,-105.868333,35.282647999999995,POINT (-11785208.92069272 3742128.358970162),"(-105.868333, 33.616111)",-11785208.920692721,3742128.3589701625
4395,33.896111,-108.04166699999999,35.282647999999995,POINT (-12027143.35489643 3773297.816392279),"(-108.04166699999999, 33.896111)",-12027143.354896428,3773297.816392279
4396,33.940556,-106.705556,35.282647999999995,POINT (-11878408.15873314 3778245.411160586),"(-106.705556, 33.940556)",-11878408.158733137,3778245.4111605864
4397,33.950833,-108.04722199999999,35.282647999999995,POINT (-12027761.73466778 3779389.441567469),"(-108.04722199999999, 33.950833)",-12027761.734667784,3779389.441567469
4398,33.9575,-108.07416699999999,35.282647999999995,POINT (-12030761.23834721 3780131.608612588),"(-108.07416699999999, 33.9575)",-12030761.23834721,3780131.6086125877
4399,33.958333,-103.6375,35.282647999999995,POINT (-11536873.72708789 3780224.337748419),"(-103.6375, 33.958333)",-11536873.72708789,3780224.3377484186
4400,34.143611,-105.69861100000001,35.282647999999995,POINT (-11766315.55407631 3800849.390363614),"(-105.69861100000001, 34.143611)",-11766315.554076307,3800849.390363614
4401,34.263611,-105.545833,35.282647999999995,POINT (-11749308.38491189 3814207.729258806),"(-105.545833, 34.263611)",-11749308.38491189,3814207.7292588064
4402,34.296389000000005,-105.714722,35.282647999999995,POINT (-11768109.02239247 3817856.55952803),"(-105.714722, 34.296389000000005)",-11768109.022392474,3817856.5595280295
4403,34.377778,-105.63611100000001,35.282647999999995,POINT (-11759358.08590173 3826916.741564203),"(-105.63611100000001, 34.377778)",-11759358.085901726,3826916.7415642026
4404,34.378056,-107.166944,35.282647999999995,POINT (-11929769.63595126 3826947.688382643),"(-107.166944, 34.378056)",-11929769.635951264,3826947.6883826433
4405,34.431111,-105.72638899999998,35.282647999999995,POINT (-11769407.78689156 3832853.74396668),"(-105.72638899999998, 34.431111)",-11769407.786891557,3832853.74396668
4406,34.556667,-105.787222,35.282647999999995,POINT (-11776179.68547499 3846830.57395272),"(-105.787222, 34.556667)",-11776179.685474988,3846830.57395272
4407,34.614167,-104.39027800000001,35.282647999999995,POINT (-11620672.59072827 3853231.444673334),"(-104.39027800000001, 34.614167)",-11620672.59072827,3853231.4446733342
4408,34.623333,-104.229444,35.282647999999995,POINT (-11602768.63174602 3854251.799125945),"(-104.229444, 34.623333)",-11602768.631746024,3854251.799125945
4409,34.654444,-106.02972199999999,35.282647999999995,POINT (-11803174.66199235 3857715.059804014),"(-106.02972199999999, 34.654444)",-11803174.661992354,3857715.059804014
4410,34.665833,-105.485,35.282647999999995,POINT (-11742536.48632846 3858982.877484659),"(-105.485, 34.665833)",-11742536.486328462,3858982.8774846587
4411,34.681944,-106.076944,35.282647999999995,POINT (-11808431.3909866 3860776.34580083),"(-106.076944, 34.681944)",-11808431.390986595,3860776.3458008296
4412,34.685,-107.49083300000001,35.282647999999995,POINT (-11965824.79450481 3861116.538164694),"(-107.49083300000001, 34.685)",-11965824.794504808,3861116.5381646943
4413,34.707221999999994,-106.130556,35.282647999999995,POINT (-11814399.45152701 3863590.279889101),"(-106.130556, 34.707221999999994)",-11814399.451527005,3863590.279889101
4414,34.742778,-106.095556,35.282647999999995,POINT (-11810503.26934924 3867548.355703747),"(-106.095556, 34.742778)",-11810503.26934924,3867548.3557037474
4415,34.746944,-106.996944,35.282647999999995,POINT (-11910845.32251641 3868012.112702392),"(-106.996944, 34.746944)",-11910845.322516408,3868012.112702392
4416,34.7475,-105.7025,35.282647999999995,POINT (-11766748.475576 3868074.006339273),"(-105.7025, 34.7475)",-11766748.475576,3868074.0063392734
4417,34.767222,-105.917778,35.282647999999995,POINT (-11790713.11291499 3870269.449336698),"(-105.917778, 34.767222)",-11790713.112914992,3870269.449336698
4418,34.773333,-105.91666699999999,35.282647999999995,POINT (-11790589.43696072 3870949.722744936),"(-105.91666699999999, 34.773333)",-11790589.436960721,3870949.7227449357
4419,34.790278,-105.77972199999999,35.282647999999995,POINT (-11775344.78929404 3872836.031516429),"(-105.77972199999999, 34.790278)",-11775344.789294036,3872836.0315164286
4420,34.796667,-106.01638899999999,35.282647999999995,POINT (-11801690.43922161 3873547.251743106),"(-106.01638899999999, 34.796667)",-11801690.439221608,3873547.251743106
4421,34.815278,-106.12361100000001,35.282647999999995,POINT (-11813626.33766345 3875619.01878626),"(-106.12361100000001, 34.815278)",-11813626.337663447,3875619.01878626
4422,34.931667,-105.59,35.282647999999995,POINT (-11754225.03286176 3888575.383000198),"(-105.59, 34.931667)",-11754225.032861758,3888575.383000198
4423,34.966944,-105.363611,35.282647999999995,POINT (-11729023.52466056 3892502.400676912),"(-105.363611, 34.966944)",-11729023.524660558,3892502.400676912
4424,35.025,-105.94388899999998,35.282647999999995,POINT (-11793619.7761391 3898965.165034406),"(-105.94388899999998, 35.025)",-11793619.776139095,3898965.1650344064
4425,35.07,-106.45944399999999,35.282647999999995,POINT (-11851011.09621502 3903974.542120104),"(-106.45944399999999, 35.07)",-11851011.096215023,3903974.542120104
4426,35.0725,-105.988056,35.282647999999995,POINT (-11798536.42408896 3904252.840847087),"(-105.988056, 35.0725)",-11798536.424088964,3904252.840847087
4427,35.092222,-106.03,35.282647999999995,POINT (-11803205.6088108 3906448.283844512),"(-106.03, 35.092222)",-11803205.608810797,3906448.2838445124
4428,35.093889000000004,-108.993333,35.282647999999995,POINT (-12133082.3294217 3906633.853435665),"(-108.993333, 35.093889000000004)",-12133082.3294217,3906633.8534356654
4429,35.113056,-106.373333,35.282647999999995,POINT (-11841425.26354332 3908767.5141157),"(-106.373333, 35.113056)",-11841425.263543325,3908767.5141156996
4430,35.142778,-106.27083300000001,35.282647999999995,POINT (-11830015.01573701 3912076.152021057),"(-106.27083300000001, 35.142778)",-11830015.015737014,3912076.152021057
4431,35.274444,-108.6175,35.282647999999995,POINT (-12091244.79123839 3926733.144095845),"(-108.6175, 35.274444)",-12091244.791238394,3926733.1440958446
4432,35.833333,-106.15777800000001,35.282647999999995,POINT (-11817429.79070538 3988948.382985806),"(-106.15777800000001, 35.833333)",-11817429.79070538,3988948.382985806
4433,35.851110999999996,-108.668333,35.282647999999995,POINT (-12096903.49491389 3990927.420893128),"(-108.668333, 35.851110999999996)",-12096903.494913887,3990927.420893128
4434,35.8525,-108.669444,35.282647999999995,POINT (-12097027.17086816 3991082.043665841),"(-108.669444, 35.8525)",-12097027.170868158,3991082.0436658408
4435,35.858333,-108.76611100000001,35.282647999999995,POINT (-12107788.09208467 3991731.370255638),"(-108.76611100000001, 35.858333)",-12107788.092084672,3991731.370255638
4436,35.89,-106.046667,35.282647999999995,POINT (-11805060.97076385 3995256.524570588),"(-106.046667, 35.89)",-11805060.970763847,3995256.5245705885
4437,35.923889,-107.081111,35.282647999999995,POINT (-11920214.75009801 3999029.030794082),"(-107.081111, 35.923889)",-11920214.750098007,3999029.0307940817
4438,36.257778,-108.281667,35.282647999999995,POINT (-12053860.03268681 4036197.384255557),"(-108.281667, 36.257778)",-12053860.032686815,4036197.3842555573
4439,36.268611,-108.404444,35.282647999999995,POINT (-12067527.50580794 4037403.30829932),"(-108.404444, 36.268611)",-12067527.50580794,4037403.3082993203
4440,36.487778000000006,-108.785278,35.282647999999995,POINT (-12109921.75276471 4061800.86713801),"(-108.785278, 36.487778000000006)",-12109921.752764706,4061800.8671380104
4441,36.589444,-108.80138899999999,35.282647999999995,POINT (-12111715.22108088 4073118.274488999),"(-108.80138899999999, 36.589444)",-12111715.221080875,4073118.274488999
4442,36.648056,-105.964722,35.282647999999995,POINT (-11795938.89509079 4079642.932483374),"(-105.964722, 36.648056)",-11795938.895090792,4079642.9324833737
4443,36.676111,-108.07,35.282647999999995,POINT (-12030297.37002907 4082766.00079758),"(-108.07, 36.676111)",-12030297.370029073,4082766.0007975795
4444,36.752778,-107.60083300000001,35.282647999999995,POINT (-11978069.93849207 4091300.532198227),"(-107.60083300000001, 36.752778)",-11978069.938492067,4091300.5321982275
4445,36.854721999999995,-108.777222,35.282647999999995,POINT (-12109024.96294688 4102648.886367657),"(-108.777222, 36.854721999999995)",-12109024.962946875,4102648.8863676568
4446,36.901666999999996,-108.545278,35.282647999999995,POINT (-12083205.07497432 4107874.779862947),"(-108.545278, 36.901666999999996)",-12083205.074974319,4107874.779862947
4447,32.090833,-106.47027800000001,35.282647999999995,POINT (-11852217.13157828 3572335.18869198),"(-106.47027800000001, 32.090833)",-11852217.131578278,3572335.18869198
4448,32.400833,-106.444167,35.282647999999995,POINT (-11849310.46835417 3606844.230837895),"(-106.444167, 32.400833)",-11849310.468354173,3606844.2308378946
4449,34.643611,-108.685556,35.282647999999995,POINT (-12098820.75050382 3856509.135760251),"(-108.685556, 34.643611)",-12098820.75050382,3856509.135760251
4450,35.565278,-106.05861100000001,35.282647999999995,POINT (-11806390.57076188 3959108.636881215),"(-106.05861100000001, 35.565278)",-11806390.570761884,3959108.636881215
4451,35.602222,-106.0325,35.282647999999995,POINT (-11803483.90753778 3963221.224149082),"(-106.0325, 35.602222)",-11803483.907537779,3963221.224149082
4452,35.625833,-106.015833,35.282647999999995,POINT (-11801628.54558473 3965849.588646202),"(-106.015833, 35.625833)",-11801628.545584729,3965849.588646202
4453,35.630278000000004,-106.050556,35.282647999999995,POINT (-11805493.89226354 3966344.403782778),"(-106.050556, 35.630278000000004)",-11805493.892263543,3966344.403782778
4454,32.400833,-106.444167,35.282647999999995,POINT (-11849310.46835417 3606844.230837895),"(-106.444167, 32.400833)",-11849310.468354173,3606844.2308378946
4455,35.070555999999996,-106.44388899999998,35.282647999999995,POINT (-11849279.52153573 3904036.435756985),"(-106.44388899999998, 35.070555999999996)",-11849279.521535732,3904036.435756985
4456,35.628611,-106.07361100000001,35.282647999999995,POINT (-11808060.36312378 3966158.834191625),"(-106.07361100000001, 35.628611)",-11808060.363123784,3966158.8341916255
4457,35.67,-105.90055600000001,35.282647999999995,POINT (-11788795.96864455 3970766.236596068),"(-105.90055600000001, 35.67)",-11788795.968644554,3970766.2365960684
4458,35.683056,-105.9875,35.282647999999995,POINT (-11798474.53045208 3972219.623867866),"(-105.9875, 35.683056)",-11798474.530452082,3972219.6238678657
4459,32.093056,-106.38972199999999,35.282647999999995,POINT (-11843249.67867793 3572582.651920013),"(-106.38972199999999, 32.093056)",-11843249.678677933,3572582.651920013
4460,32.465833,-104.583611,35.282647999999995,POINT (-11642194.32184181 3614079.997739458),"(-104.583611, 32.465833)",-11642194.321841806,3614079.9977394575
4461,34.115556,-107.670556,35.282647999999995,POINT (-11985831.46734865 3797726.322049409),"(-107.670556, 34.115556)",-11985831.467348646,3797726.3220494087
4462,34.681111,-108.6825,35.282647999999995,POINT (-12098480.55813996 3860683.616664999),"(-108.6825, 34.681111)",-12098480.558139956,3860683.616664999
4463,35.069444,-106.440556,35.282647999999995,POINT (-11848908.49367292 3903912.648483223),"(-106.440556, 35.069444)",-11848908.49367292,3903912.648483223
4464,35.104167,-106.37583300000001,35.282647999999995,POINT (-11841703.56227031 3907777.995162038),"(-106.37583300000001, 35.104167)",-11841703.562270308,3907777.9951620377
4465,35.155833,-106.334167,35.282647999999995,POINT (-11837065.32436691 3913529.427973363),"(-106.334167, 35.155833)",-11837065.324366912,3913529.427973363
4466,36.743056,-104.025,35.282647999999995,POINT (-11580010.02977028 4090218.284108735),"(-104.025, 36.743056)",-11580010.029770283,4090218.284108735
4467,32.649167,-106.45888899999999,35.282647999999995,POINT (-11850949.31389763 3634488.645264551),"(-106.45888899999999, 32.649167)",-11850949.313897632,3634488.645264551
4468,34.611667,-107.54777800000001,35.282647999999995,POINT (-11972163.88290803 3852953.14594635),"(-107.54777800000001, 34.611667)",-11972163.882908031,3852953.1459463504
4469,34.67,-108.721667,35.282647999999995,POINT (-12102840.60863585 3859446.745802795),"(-108.721667, 34.67)",-12102840.608635854,3859446.7458027946
4470,35.104721999999995,-106.330278,35.282647999999995,POINT (-11836632.40286722 3907839.777479427),"(-106.330278, 35.104721999999995)",-11836632.40286722,3907839.7774794274
4471,35.825278000000004,-106.1425,35.282647999999995,POINT (-11815729.05152504 3988051.704487466),"(-106.1425, 35.825278000000004)",-11815729.05152504,3988051.7044874663
4472,32.211389000000004,-106.771111,35.282647999999995,POINT (-11885705.70795209 3585755.421224054),"(-106.771111, 32.211389000000004)",-11885705.707952091,3585755.421224054
4473,32.277778000000005,-106.77,35.282647999999995,POINT (-11885582.03199782 3593145.810898329),"(-106.77, 32.277778000000005)",-11885582.031997818,3593145.810898329
4474,32.295833,-106.82361100000001,35.282647999999995,POINT (-11891549.98121874 3595155.684304601),"(-106.82361100000001, 32.295833)",-11891549.981218738,3595155.6843046006
