OID_,id,gid,Latitude,Longitude,area_or_ams_map,twn_rng_sec,county,state,tect_prov,location_notes,meas_date,drill_date,collar_elevation,drill_depth,water_table,surf_temp,min_temp,max_temp,bot_temp,interval_id,depth,bottom,geoth_grad,geoth_grad_sym,geoth_grad_std_err,cgeoth_grad,cgeoth_grad_sym,cgeoth_grad_std_err,GeothermGrad,smu_id
662,5bc4aa14-de98-3568-bf65-d91713c24850,NM-00350,32.167627299999999,-108.814627299999998,ANIMAS,25S/19W-5A,,NM,BASIN AND RANGE,,1/15/1983 0:00:00,,,,,,,,24.500000000000000,b,,,58.350000000000001,,,,,,58.350000000000001,SMU 100563
663,5bc4aa14-de98-3568-bf65-d91713c24850,NM-00350,32.167627299999999,-108.814627299999998,ANIMAS,25S/19W-5A,,NM,BASIN AND RANGE,,1/15/1983 0:00:00,,,,,,,,24.500000000000000,a,,,49.200000000000003,,,,,,49.200000000000003,SMU 100563
664,fec74ce3-5081-350d-9d3e-b8a4512d44df,NM-00355,32.110228800000002,-108.837627600000005,ANIMAS,25S/19W-19C,,NM,BASIN AND RANGE,,1/16/1983 0:00:00,,,,,,,,32.000000000000000,c,,,71.000000000000000,,,,,,71.000000000000000,SMU 100563
665,fec74ce3-5081-350d-9d3e-b8a4512d44df,NM-00355,32.110228800000002,-108.837627600000005,ANIMAS,25S/19W-19C,,NM,BASIN AND RANGE,,1/16/1983 0:00:00,,,,,,,,32.000000000000000,b,,,125.000000000000000,,,,,,125.000000000000000,SMU 100563
666,fec74ce3-5081-350d-9d3e-b8a4512d44df,NM-00355,32.110228800000002,-108.837627600000005,ANIMAS,25S/19W-19C,,NM,BASIN AND RANGE,,1/16/1983 0:00:00,,,,,,,,32.000000000000000,a,,,109.000000000000000,,,,,,109.000000000000000,SMU 100563
667,b0c9eb8b-3b91-3d86-b1eb-e3c49506db5b,NM-00365,31.929534000000000,-108.799625300000002,ANIMAS,27S/19W-29A,,NM,BASIN AND RANGE,,,,,,,,,,20.399999999999999,a,,,31.500000000000000,,,,,,31.500000000000000,SMU 100563
668,6ee112c2-5682-3f64-9fec-5ed6d64f42f1,NM-00376,32.146027799999999,-108.836627800000002,ANIMAS,25S/19W-7B,,NM,BASIN AND RANGE,,,,,,,,,,210.000000000000000,b,,,2336.000000000000000,,,,,,2336.000000000000000,SMU 100563
669,6ee112c2-5682-3f64-9fec-5ed6d64f42f1,NM-00376,32.146027799999999,-108.836627800000002,ANIMAS,25S/19W-7B,,NM,BASIN AND RANGE,,,,,,,,,,210.000000000000000,a,,,1546.000000000000000,,,,,,1546.000000000000000,SMU 100563
670,ec46b677-4420-335e-9a87-b86001b5f567,NM-00383,32.458425800000001,-107.493892700000004,FLORIDA NEW MEXICO,21S/6E-30,,NM,BASIN AND RANGE,,,,,40.000000000000000,,,,,19.500000000000000,a,0.000000000000000,40.000000000000000,76.000000000000000,,,,,,76.000000000000000,SMU 100569
671,438847c3-afdb-3156-bbb3-1e919124320b,NM-00387,33.909387500000001,-107.723909000000006,SAN AGUSTIN,5S/9W-1B,,NM,BASIN AND RANGE,,,,,45.000000000000000,,,,,20.199999999999999,a,0.000000000000000,45.000000000000000,177.000000000000000,,,,,,177.000000000000000,SMU 1602
672,595af8eb-a833-3cc9-b7e1-70ec87472261,NM-00391,33.913387600000000,-107.683907899999994,SAN AGUSTIN,4S/8W-32C,,NM,BASIN AND RANGE,,,,,50.000000000000000,,,,,12.900000000000000,a,0.000000000000000,50.000000000000000,85.000000000000000,,,,,,85.000000000000000,SMU 1602
673,7f7712ce-581c-3098-8674-609e76c98206,NM-00396,34.086784100000003,-107.543105199999999,TRES MONTOSAS NEW MEXICO,2S/7W-35CCC,,NM,BASIN AND RANGE,,,,,55.000000000000000,,,,,14.400000000000000,a,0.000000000000000,55.000000000000000,105.000000000000000,,,,,,105.000000000000000,SMU 100572
674,ec3ddb13-6ea4-3dbf-85ca-bc793bb7ab45,NM-00398,33.908387500000003,-107.738909500000005,SAN AGUSTIN,5S/9W-2B,,NM,BASIN AND RANGE,,,,,40.000000000000000,,,,,14.600000000000000,a,0.000000000000000,40.000000000000000,84.000000000000000,,,,,,84.000000000000000,SMU 1602
675,40dad37f-a81b-3c20-8531-a30a1a570068,NM-00402,33.986785800000000,-107.692308699999998,SAN AGUSTIN,4S/8W-5D,,NM,BASIN AND RANGE,,,,,45.000000000000000,,,,,12.199999999999999,a,0.000000000000000,45.000000000000000,33.000000000000000,,,,,,33.000000000000000,SMU 1602
676,35d6cc7b-12f7-3401-aad5-09b0dc1214ea,NM-00406,31.973942600000001,-106.700567500000005,STRAUSS PROSPECT  NEW MEXICO,27S/2E-12C,,NM,BASIN AND RANGE,,1/18/1977 0:00:00,1/5/1977 0:00:00,1250.000000000000000,152.099999999999994,,,,27.000000000000000,27.000000000000000,a,69.500000000000000,152.099999999999994,37.500000000000000,,,,,,37.500000000000000,SMU 1607
677,4a833930-3a68-32bf-a36c-306cb9fc9f6b,NM-00407,31.957843100000002,-106.693567200000004,STRAUSS PROSPECT  NEW MEXICO,27S/2E-13,,NM,BASIN AND RANGE,,1/15/1977 0:00:00,1/26/1977 0:00:00,1244.000000000000000,151.400000000000006,,,,27.160000000000000,27.160000000000000,a,45.700000000000003,151.400000000000006,38.200000000000003,,,,,,38.200000000000003,SMU 1607
678,76f04026-5e01-3e2f-bba0-ff7013e21057,NM-00408,31.958143100000001,-106.672566599999996,STRAUSS PROSPECT  NEW MEXICO,27S/3E-18D,,NM,BASIN AND RANGE,,1/18/1977 0:00:00,1/10/1977 0:00:00,1170.000000000000000,45.700000000000003,,,,24.899999999999999,24.899999999999999,a,18.300000000000001,45.700000000000003,78.299999999999997,,,,,,78.299999999999997,SMU 1607
679,41a412c4-c92e-35c0-9ca6-40bbcf44354a,NM-00409,31.950943200000001,-106.710567600000005,STRAUSS PROSPECT  NEW MEXICO,27S/2E-23B,,NM,BASIN AND RANGE,,1/15/1977 0:00:00,1/9/1977 0:00:00,1250.000000000000000,91.400000000000006,,,,25.579999999999998,25.579999999999998,a,73.099999999999994,91.400000000000006,49.899999999999999,,,,,,49.899999999999999,SMU 1607
680,d21d2c7e-079b-3a24-96c1-c830c3385ec2,NM-00411,31.933343600000001,-106.719367800000001,STRAUSS PROSPECT  NEW MEXICO,27S/2E-27A,,NM,BASIN AND RANGE,,1/17/1977 0:00:00,1/16/1977 0:00:00,1253.000000000000000,151.400000000000006,,,,27.140000000000001,27.140000000000001,a,60.899999999999999,151.400000000000006,45.899999999999999,,,,,,45.899999999999999,SMU 1607
681,59508293-f3f0-34ed-9f1b-6adbde106a5e,NM-00413,31.908944500000000,-106.679566500000007,STRAUSS PROSPECT  NEW MEXICO,27S/3E-31C,,NM,BASIN AND RANGE,,1/18/1977 0:00:00,1/23/1977 0:00:00,1186.000000000000000,152.099999999999994,,,,29.629999999999999,29.629999999999999,a,51.799999999999997,152.099999999999994,45.899999999999999,,,,,,45.899999999999999,SMU 1607
682,6c1ee4d6-6ae9-375d-91ed-d1ea0d97a03d,NM-00437,34.979761600000003,-107.906122100000005,ZUNI PROSPECT,,,NM,COLORADO PLATEAU,,1/1/1978 0:00:00,,2054.000000000000000,134.000000000000000,,,,16.789999999999999,16.789999999999999,a,24.399999999999999,134.000000000000000,22.699999999999999,,,,,,22.699999999999999,SMU 1608
683,1af58e76-80a5-38af-a7f1-486f1d98337d,NM-00463,32.199926300000001,-108.838628200000002,ANIMAS,24S/19W-19C,,NM,BASIN AND RANGE,,1/14/1977 0:00:00,,1280.000000000000000,152.400000000000006,24.000000000000000,,,31.960000000000001,31.960000000000001,a,30.489999999999998,152.400000000000006,63.000000000000000,,,,,,63.000000000000000,SMU 1511a
684,ac158a43-0f3c-3de5-ae39-3227bd3546bf,NM-00501,35.450060200000003,-106.100573400000002,ALBUQUERQUE AMS,,,NM,BASIN AND RANGE,,,,1866.000000000000000,,,,,,,a,70.000000000000000,150.000000000000000,24.100000000000001,,,24.100000000000001,,,24.100000000000001,SMU 100634
685,a9243e5d-b20a-3764-9372-6a487e8ae4bd,NM-00511,32.300133899999999,-106.650568100000001,DONA ANA COUNTY,23S/3E-31,,NM,BASIN AND RANGE,,,,1380.000000000000000,65.000000000000000,,,,23.000000000000000,23.010000000000002,b,20.000000000000000,35.000000000000000,63.000000000000000,,,,,,63.000000000000000,SMU 1579
686,a9243e5d-b20a-3764-9372-6a487e8ae4bd,NM-00511,32.300133899999999,-106.650568100000001,DONA ANA COUNTY,23S/3E-31,,NM,BASIN AND RANGE,,,,1380.000000000000000,65.000000000000000,,,,23.000000000000000,23.010000000000002,a,55.000000000000000,65.000000000000000,15.000000000000000,,,,,,15.000000000000000,SMU 1579
687,0d2d82ea-8a80-3b22-b2c9-d445a30c5416,NM-00512,32.416828799999998,-107.083881000000005,DONA ANA COUNTY,22S/2W-6,,NM,BASIN AND RANGE,,,,1434.000000000000000,250.000000000000000,,,,31.000000000000000,30.770000000000000,a,40.000000000000000,250.000000000000000,45.000000000000000,,,,,,45.000000000000000,SMU 1579
688,0b4f54a1-eae6-3551-b9e2-c2547db98c7c,NM-00513,32.416828099999996,-107.233885200000003,DONA ANA COUNTY,22S/4W-10,,NM,BASIN AND RANGE,,,,1446.000000000000000,115.000000000000000,,,,24.000000000000000,23.710000000000001,a,35.000000000000000,110.000000000000000,46.000000000000000,,,,,,46.000000000000000,SMU 1579
689,bd9adb02-16c2-36d0-80b0-4f3a9e45bd02,NM-00514,32.366829099999997,-107.300586699999997,DONA ANA COUNTY,22S/4W-32,,NM,BASIN AND RANGE,,,,1398.000000000000000,80.000000000000000,,,,24.000000000000000,23.930000000000000,b,5.000000000000000,60.000000000000000,91.000000000000000,,,,,,91.000000000000000,SMU 1579
690,bd9adb02-16c2-36d0-80b0-4f3a9e45bd02,NM-00514,32.366829099999997,-107.300586699999997,DONA ANA COUNTY,22S/4W-32,,NM,BASIN AND RANGE,,,,1398.000000000000000,80.000000000000000,,,,24.000000000000000,23.930000000000000,a,60.000000000000000,80.000000000000000,13.000000000000000,,,,,,13.000000000000000,SMU 1579
691,dbb32fec-7674-3552-a661-49501ecd06e1,NM-00521,32.233434699999997,-106.867273800000007,DONA ANA COUNTY,24S/1E-7,,NM,BASIN AND RANGE,,,,1263.000000000000000,110.000000000000000,,,,22.000000000000000,21.550000000000001,a,35.000000000000000,100.000000000000000,20.000000000000000,,,,,,20.000000000000000,SMU 1579
692,d127ab9a-c149-3aff-b025-22ff28ea840c,NM-00543,32.383431500000000,-106.683869599999994,DONA ANA COUNTY,23S/2E-9,,NM,BASIN AND RANGE,,,,1344.000000000000000,340.000000000000000,,,,33.000000000000000,33.390000000000001,a,20.000000000000000,340.000000000000000,40.000000000000000,,,,,,40.000000000000000,SMU 1579
693,da50025c-c735-3ae8-9310-d8eee3878fe1,NM-00544,31.883443799999998,-106.983874799999995,DONA ANA COUNTY,28S/1W-7,,NM,BASIN AND RANGE,,,,1233.000000000000000,130.000000000000000,,,,26.000000000000000,25.629999999999999,b,50.000000000000000,90.000000000000000,61.200000000000003,,,,,,61.200000000000003,SMU 1579
694,da50025c-c735-3ae8-9310-d8eee3878fe1,NM-00544,31.883443799999998,-106.983874799999995,DONA ANA COUNTY,28S/1W-7,,NM,BASIN AND RANGE,,,,1233.000000000000000,130.000000000000000,,,,26.000000000000000,25.629999999999999,a,95.000000000000000,130.000000000000000,22.000000000000000,,,,,,22.000000000000000,SMU 1579
695,fc15577e-a65e-3221-9cff-a50cd11fcddb,NM-00546,31.950141800000001,-107.017276199999998,DONA ANA COUNTY,27S/2W-22,,NM,BASIN AND RANGE,,,,1254.000000000000000,30.000000000000000,,,,20.000000000000000,20.289999999999999,a,20.000000000000000,30.000000000000000,31.000000000000000,,,,,,31.000000000000000,SMU 1579
696,b24b232f-cc82-39d3-9dd5-23d47ef6bca0,NM-00547,31.915142899999999,-106.990575199999995,DONA ANA COUNTY,28S/2W-21,,NM,BASIN AND RANGE,,,,1235.000000000000000,130.000000000000000,,,,26.000000000000000,26.129999999999999,a,30.000000000000000,100.000000000000000,36.000000000000000,,,,,,36.000000000000000,SMU 1579
697,e121db5d-8e85-316a-9f71-87dce1098f1e,NM-00569,32.043443000000003,-106.168553099999997,HUECO TANKS,,,NM,BASIN AND RANGE,,,,,50.000000000000000,,,,24.000000000000000,24.000000000000000,a,10.000000000000000,45.000000000000000,84.000000000000000,,,,,,84.000000000000000,SMU 1298
698,1eed52d1-b600-3be5-a7cf-574252ed12c5,NM-00582,32.001644400000004,-106.116551299999998,HUECO TANKS,,,NM,BASIN AND RANGE,,,,,50.000000000000000,,,,26.000000000000000,26.000000000000000,a,27.000000000000000,49.000000000000000,158.900000000000006,,,,,,158.900000000000006,SMU 1298
699,7c0ea8ea-64d6-34e8-887f-104ca7ea1c40,NM-00585,32.333432600000002,-106.750571100000002,DONA ANA COUNTY,23S/2E-9,,NM,BASIN AND RANGE,,,,1230.000000000000000,130.000000000000000,,,,21.329999999999998,21.329999999999998,a,35.000000000000000,130.000000000000000,3.000000000000000,,,,,,3.000000000000000,SMU 1579
700,a60e84a2-687e-39e4-bccb-7734367f7c7f,NM-00588,32.266834400000000,-106.733870199999998,DONA ANA COUNTY,23S/2E-34,,NM,BASIN AND RANGE,,,,1200.000000000000000,85.000000000000000,,,,24.500000000000000,24.500000000000000,a,10.000000000000000,80.000000000000000,43.000000000000000,,,,,,43.000000000000000,SMU 1579
701,721267b5-6cfe-3b40-8797-6bca188cddfd,NM-00616,32.038443299999997,-106.125551799999997,HUECO TANKS,,,NM,BASIN AND RANGE,,,,1250.000000000000000,457.000000000000000,,,,78.299999999999997,73.500000000000000,b,25.000000000000000,180.000000000000000,340.000000000000000,,,,,,340.000000000000000,SMU 100705
702,721267b5-6cfe-3b40-8797-6bca188cddfd,NM-00616,32.038443299999997,-106.125551799999997,HUECO TANKS,,,NM,BASIN AND RANGE,,,,1250.000000000000000,457.000000000000000,,,,78.299999999999997,73.500000000000000,a,200.000000000000000,457.000000000000000,0.000000000000000,I,,,,,0.000000000000000,SMU 100705
703,e7471048-885e-3034-acfe-c12ecc60a14b,NM-00621,32.267334499999997,-106.717769799999999,DONA ANA COUNTY,23S/2E-35,,NM,BASIN AND RANGE,,,,1230.000000000000000,30.000000000000000,,,,32.109999999999999,32.109999999999999,a,10.000000000000000,30.000000000000000,416.000000000000000,,,,,,416.000000000000000,SMU 1579
704,3c2feff8-9201-386c-bda9-9ee5c985af85,NM-00624,32.284334000000001,-106.734870400000005,DONA ANA COUNTY,23S/2E-28,,NM,BASIN AND RANGE,,,,1224.000000000000000,30.000000000000000,,,,30.270000000000000,30.270000000000000,a,10.000000000000000,30.000000000000000,320.000000000000000,,,,,,320.000000000000000,SMU 1579
705,aff02e84-370a-3965-955a-e25268bc22d8,NM-00655,34.070087399999998,-106.942288000000005,SOCORRO PROSPECT,,,NM,BASIN AND RANGE,,,,1512.000000000000000,,,,,,,b,10.000000000000000,25.000000000000000,240.900000000000006,,,240.900000000000006,,9.000000000000000,240.900000000000006,SMU 100583
706,aff02e84-370a-3965-955a-e25268bc22d8,NM-00655,34.070087399999998,-106.942288000000005,SOCORRO PROSPECT,,,NM,BASIN AND RANGE,,,,1512.000000000000000,,,,,,,a,25.000000000000000,45.000000000000000,163.000000000000000,,,163.000000000000000,,5.600000000000000,163.000000000000000,SMU 100583
707,57278f4e-9df0-3141-8458-c3415bc928b9,NM-00656,34.050087900000001,-106.938887699999995,SOCORRO PROSPECT,,,NM,BASIN AND RANGE,,,,1509.000000000000000,,,,,,,a,20.000000000000000,100.000000000000000,23.800000000000001,,,23.800000000000001,,0.400000000000000,23.800000000000001,SMU 100583
708,fe5519fe-2bae-3cd8-b5a7-996101da1bd3,NM-00658,34.085086799999999,-106.997289600000002,SOCORRO PROSPECT,,,NM,BASIN AND RANGE,,,,1695.000000000000000,,,,,,,a,15.000000000000000,38.000000000000000,37.700000000000003,,,37.700000000000003,,1.500000000000000,37.700000000000003,SMU 100583
709,7cc21b54-acb6-3294-9f8f-8fcad31fdcec,NM-00669,34.071787399999998,-106.942288000000005,SOCORRO PROSPECT,,,NM,BASIN AND RANGE,,,,1511.000000000000000,,,,,,,a,12.000000000000000,21.000000000000000,252.500000000000000,,,252.500000000000000,,11.100000000000000,252.500000000000000,SMU 100583
710,15ac0c02-ded6-3b59-8cdc-56e2e8ef9f26,NM-00672,35.250064100000003,-106.183874399999993,ALBUQUERQUE AMS,,,NM,BASIN AND RANGE,,,,2165.000000000000000,,,,,,,a,190.000000000000000,410.000000000000000,22.699999999999999,,,22.699999999999999,,,22.699999999999999,SMU 100634
711,4687f8a9-1bcc-3480-b54f-53c62f889eb0,NM-00673,35.300061300000003,-106.550585400000003,ALBUQUERQUE AMS,,,NM,SOUTHERN ROCKY MTNS.,,,,,31.000000000000000,,,,17.210000000000001,16.500000000000000,a,16.000000000000000,31.000000000000000,0.000000000000000,I,,,,,0.000000000000000,SMU 1579
712,d66e3268-9d59-326f-856b-8448bff5d7b1,NM-00678,32.633423399999998,-107.000579999999999,DONA ANA COUNTY,19S/2W-25,,NM,BASIN AND RANGE,,,,1260.000000000000000,175.000000000000000,,,,36.000000000000000,36.000000000000000,b,15.000000000000000,40.000000000000000,268.000000000000000,,,,,,268.000000000000000,SMU 1579
713,d66e3268-9d59-326f-856b-8448bff5d7b1,NM-00678,32.633423399999998,-107.000579999999999,DONA ANA COUNTY,19S/2W-25,,NM,BASIN AND RANGE,,,,1260.000000000000000,175.000000000000000,,,,36.000000000000000,36.000000000000000,a,110.000000000000000,175.000000000000000,67.000000000000000,,,,,,67.000000000000000,SMU 1579
714,484d2fb0-23e6-3f1e-bfa2-0374b02d040d,NM-00682,31.833446500000001,-106.700566600000002,DONA ANA COUNTY,28S/2E-36,,NM,BASIN AND RANGE,,,,1233.000000000000000,170.000000000000000,,,,29.140000000000001,29.140000000000001,b,65.000000000000000,100.000000000000000,84.000000000000000,,,,,,84.000000000000000,SMU 1579
715,484d2fb0-23e6-3f1e-bfa2-0374b02d040d,NM-00682,31.833446500000001,-106.700566600000002,DONA ANA COUNTY,28S/2E-36,,NM,BASIN AND RANGE,,,,1233.000000000000000,170.000000000000000,,,,29.140000000000001,29.140000000000001,a,105.000000000000000,125.000000000000000,24.000000000000000,,,,,,24.000000000000000,SMU 1579
716,d294c068-1110-38fd-9fe5-a2b3d17de721,NM-00683,31.883445200000001,-106.667265999999998,DONA ANA COUNTY,28S/3E-17,,NM,BASIN AND RANGE,,,,1149.000000000000000,65.000000000000000,,,,25.940000000000001,25.940000000000001,b,10.000000000000000,25.000000000000000,101.000000000000000,,,,,,101.000000000000000,SMU 1579
717,d294c068-1110-38fd-9fe5-a2b3d17de721,NM-00683,31.883445200000001,-106.667265999999998,DONA ANA COUNTY,28S/3E-17,,NM,BASIN AND RANGE,,,,1149.000000000000000,65.000000000000000,,,,25.940000000000001,25.940000000000001,a,25.000000000000000,35.000000000000000,51.000000000000000,,,,,,51.000000000000000,SMU 1579
718,4b221968-2da9-3972-8b74-5c7ce550a5a3,NM-00684,31.850145900000001,-106.717267199999995,DONA ANA COUNTY,28S/2E-23,,NM,BASIN AND RANGE,,,,1233.000000000000000,170.000000000000000,,,,28.449999999999999,28.449999999999999,a,25.000000000000000,145.000000000000000,35.000000000000000,,,,,,35.000000000000000,SMU 1579
719,6c406d01-189d-3be1-b5f1-4166ede5aa9d,NM-00689,31.866845600000001,-106.700566800000004,DONA ANA COUNTY,28S/2E-14,,NM,BASIN AND RANGE,,,,1233.000000000000000,140.000000000000000,,,,28.899999999999999,28.899999999999999,b,35.000000000000000,100.000000000000000,74.000000000000000,,,,,,74.000000000000000,SMU 1579
720,6c406d01-189d-3be1-b5f1-4166ede5aa9d,NM-00689,31.866845600000001,-106.700566800000004,DONA ANA COUNTY,28S/2E-14,,NM,BASIN AND RANGE,,,,1233.000000000000000,140.000000000000000,,,,28.899999999999999,28.899999999999999,a,105.000000000000000,140.000000000000000,36.000000000000000,,,,,,36.000000000000000,SMU 1579
721,f61683e6-7252-3585-9661-3855e01fcc3f,NM-00690,31.866845600000001,-106.683866399999999,DONA ANA COUNTY,28S/3E-19,,NM,BASIN AND RANGE,,,,1226.000000000000000,160.000000000000000,,,,28.020000000000000,28.020000000000000,b,20.000000000000000,95.000000000000000,70.000000000000000,,,,,,70.000000000000000,SMU 1579
722,f61683e6-7252-3585-9661-3855e01fcc3f,NM-00690,31.866845600000001,-106.683866399999999,DONA ANA COUNTY,28S/3E-19,,NM,BASIN AND RANGE,,,,1226.000000000000000,160.000000000000000,,,,28.020000000000000,28.020000000000000,a,100.000000000000000,130.000000000000000,25.000000000000000,,,,,,25.000000000000000,SMU 1579
723,3fac59da-8ddb-3ded-b997-6bbcbe65e69d,NM-00695,31.833446599999998,-106.667265700000002,DONA ANA COUNTY,28S/3E-29,,NM,BASIN AND RANGE,,,,1218.000000000000000,135.000000000000000,,,,27.670000000000002,27.670000000000002,b,25.000000000000000,95.000000000000000,76.000000000000000,,,,,,76.000000000000000,SMU 1579
724,3fac59da-8ddb-3ded-b997-6bbcbe65e69d,NM-00695,31.833446599999998,-106.667265700000002,DONA ANA COUNTY,28S/3E-29,,NM,BASIN AND RANGE,,,,1218.000000000000000,135.000000000000000,,,,27.670000000000002,27.670000000000002,a,100.000000000000000,110.000000000000000,11.000000000000000,,,,,,11.000000000000000,SMU 1579
725,b0e6af33-db44-3cc3-bc90-8482e3f7e6f8,NM-00697,31.866845600000001,-106.683866399999999,DONA ANA COUNTY,28S/2E-24,,NM,BASIN AND RANGE,,,,1232.000000000000000,180.000000000000000,,,,28.750000000000000,28.750000000000000,b,50.000000000000000,100.000000000000000,53.000000000000000,,,,,,53.000000000000000,SMU 1579
726,b0e6af33-db44-3cc3-bc90-8482e3f7e6f8,NM-00697,31.866845600000001,-106.683866399999999,DONA ANA COUNTY,28S/2E-24,,NM,BASIN AND RANGE,,,,1232.000000000000000,180.000000000000000,,,,28.750000000000000,28.750000000000000,a,105.000000000000000,140.000000000000000,28.000000000000000,,,,,,28.000000000000000,SMU 1579
727,d9386516-696c-3d6b-8643-f2c2848ac422,NM-00707,32.188463499999997,-108.103941199999994,SILVER CITY AMS,,,NM,BASIN AND RANGE,,1/1/1983 0:00:00,,,35.600000000000001,,19.539999999999999,12.000000000000000,21.800000000000001,21.600000000000001,a,15.000000000000000,35.600000000000001,29.399999999999999,,,,,,29.399999999999999,SMU 100168
728,d233b4be-554e-3427-bac2-5c89fd531341,NM-00710,32.143427899999999,-108.829827600000002,Animas,25S/19W-7DA,,NM,BASIN AND RANGE,,1/3/1985 0:00:00,,1293.000000000000000,2134.099999999999909,,,,163.300000000000011,163.300000000000011,c,457.300000000000011,914.600000000000023,0.000000000000000,I,,,,,0.000000000000000,SMU 100650
729,d233b4be-554e-3427-bac2-5c89fd531341,NM-00710,32.143427899999999,-108.829827600000002,Animas,25S/19W-7DA,,NM,BASIN AND RANGE,,1/3/1985 0:00:00,,1293.000000000000000,2134.099999999999909,,,,163.300000000000011,163.300000000000011,b,152.400000000000006,457.300000000000011,91.000000000000000,,,,,,91.000000000000000,SMU 100650
730,d233b4be-554e-3427-bac2-5c89fd531341,NM-00710,32.143427899999999,-108.829827600000002,Animas,25S/19W-7DA,,NM,BASIN AND RANGE,,1/3/1985 0:00:00,,1293.000000000000000,2134.099999999999909,,,,163.300000000000011,163.300000000000011,a,914.600000000000023,2134.099999999999909,15.900000000000000,,,,,,15.900000000000000,SMU 100650
731,2be42a28-80ee-3273-8b4c-d19cfa92f87e,NM-00711,34.083385100000001,-107.367300200000003,SOCORRO AMS,,,NM,BASIN AND RANGE,,,,2098.000000000000000,,,,,,,b,90.000000000000000,200.000000000000000,34.600000000000001,,,34.600000000000001,,,34.600000000000001,SMU 100634
732,2be42a28-80ee-3273-8b4c-d19cfa92f87e,NM-00711,34.083385100000001,-107.367300200000003,SOCORRO AMS,,,NM,BASIN AND RANGE,,,,2098.000000000000000,,,,,,,a,200.000000000000000,240.000000000000000,44.799999999999997,,,44.799999999999997,,,44.799999999999997,SMU 100634
733,a77880f5-0de9-38d6-9001-2e70d0f91d9c,NM-06002,31.250154800000001,-108.500612599999997,Dog Mtns. 15,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,100.000000000000000,,,,,22.500000000000000,a,,,59.600000000000001,,,,,,59.600000000000001,SMU 100574
734,0e38a289-ab20-3d12-b211-77151b7f300f,NM-06010,32.500119800000000,-108.500620900000001,Burro Peak 7.5,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,50.000000000000000,,,,,16.850000000000001,a,,,100.000000000000000,,,,,,100.000000000000000,SMU 100574
735,eb52952f-855b-38a0-87b7-1992d9cf6d45,NM-06012,32.500121000000000,-108.250613999999999,Whitewater 7.5,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,60.000000000000000,,,,,19.379999999999999,a,,,18.000000000000000,,,,,,18.000000000000000,SMU 100574
736,a56e92d5-f428-34c4-a638-891f9f0e9ac4,NM-06023,32.000134099999997,-108.375614100000007,The Saltys 7.5,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,70.000000000000000,,,,,19.370000000000001,a,,,32.500000000000000,,,,,,32.500000000000000,SMU 100574
737,51fb5881-b2d4-3c62-ac28-8c0a52a1cb29,NM-06036,35.136357400000001,-108.035227000000006,Gallup,11N/11W-31,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/12/1980 0:00:00,,2361.000000000000000,41.600000000000001,36.000000000000000,10.449999999999999,10.550000000000001,,10.949999999999999,a,20.000000000000000,41.600000000000001,18.500000000000000,,,,,,18.500000000000000,SMU 100562
738,3f66b9db-5cf6-37ef-942d-4f502a825e71,NM-06040,34.964861700000000,-107.945123100000004,,9N/11W-36,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/12/1980 0:00:00,,2135.000000000000000,60.000000000000000,,11.699999999999999,12.240000000000000,,12.710000000000001,a,30.000000000000000,60.000000000000000,15.699999999999999,,,,,,15.699999999999999,SMU 100562
739,3fe2bfdb-883a-337f-a06f-9fb5862a60e7,NM-06054,35.120066399999999,-106.305677000000003,Albuquerque,10N/6E-4,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/18/1980 0:00:00,,2103.000000000000000,48.899999999999999,44.000000000000000,,11.650000000000000,,12.720000000000001,a,25.000000000000000,49.000000000000000,21.329999999999998,,,,,,21.329999999999998,SMU 100562
740,7451579f-24bf-3ec9-b7f1-45b3cb3effba,NM-06055,34.948169300000004,-106.482080900000000,,7N/4E-11,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/19/1980 0:00:00,,1742.000000000000000,66.000000000000000,20.000000000000000,16.899999999999999,17.000000000000000,,17.609999999999999,a,20.000000000000000,66.000000000000000,13.300000000000001,,,,,,13.300000000000001,SMU 100562
741,6d7005be-9794-3d4b-ac3e-9debf3837cac,NM-06057,35.129968099999999,-105.891065100000006,Socorro,8N/8E-11,,NM,Basin and Range,Location based on Northing and Easting in 15 minute quad,1/17/1980 0:00:00,,1898.000000000000000,50.000000000000000,,11.900000000000000,12.699999999999999,,13.949999999999999,a,20.000000000000000,50.000000000000000,41.700000000000003,,,,,,41.700000000000003,SMU 100562
742,df74d2df-3ae0-3e99-9305-cdcd86f72c89,NM-06063,35.043868699999997,-106.164772400000004,,9N/6E-35,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/19/1980 0:00:00,,2183.000000000000000,36.000000000000000,20.000000000000000,,11.150000000000000,,11.190000000000000,a,20.000000000000000,32.000000000000000,3.300000000000000,,,,,,3.300000000000000,SMU 100562
