Latitude,Longitude,SiGeothermometry,SiGeothermometry_StdErr
32.3434559,-108.8512295,54.972393,12.7393522
32.3234559,-108.8512295,57.5904808,13.3992643
32.3334559,-108.8412295,56.6820221,11.8345242
32.3334559,-108.8612295,55.2315788,13.4441891
32.3434559,-108.8412295,56.0753632,13.4077539
32.3234559,-108.8412295,57.8333015,10.679224
32.3434559,-108.8612295,53.6695213,11.2388096
32.3234559,-108.8612295,57.156292,14.6402178
32.3434229,-108.7839276,56.0612221,16.1366711
32.3234229,-108.7839276,57.686882,16.1971531
32.3334229,-108.7739276,56.2696342,16.2374058
32.3334229,-108.7939276,57.3198738,15.8131895
32.3434229,-108.7739276,55.3753319,16.1359272
32.3234229,-108.7739276,57.2141647,16.3169422
32.3434229,-108.7939276,56.5882263,15.9473839
32.3234229,-108.7939276,58.1230545,15.7354727
32.2651248,-108.8259282,71.4774246,16.5617123
32.2451248,-108.8259282,76.2013702,15.7512817
32.2551248,-108.8159282,71.3579407,17.0526352
32.2551248,-108.8359282,77.2985992,13.4238358
32.2651248,-108.8159282,69.2072906,17.0196915
32.2451248,-108.8159282,72.6050568,17.248373
32.2651248,-108.8359282,73.4060822,15.7856216
32.2451248,-108.8359282,80.0368423,11.5848618
32.2537254,-108.7735267,62.2895355,16.7322979
32.2337254,-108.7735267,63.231514,16.7919731
32.2437254,-108.7635267,62.0106583,16.6628838
32.2437254,-108.7835267,64.5470657,16.9497643
32.2537254,-108.7635267,61.6135101,16.6427135
32.2337254,-108.7635267,62.1076279,16.667654
32.2537254,-108.7835267,63.8467484,16.8828964
32.2337254,-108.7835267,64.8373566,16.9832993
32.2514248,-108.9101305,71.85186,11.3826075
32.2314248,-108.9101305,71.2347565,16.5555992
32.2414248,-108.9001305,76.3688278,14.6207113
32.2414248,-108.9201305,66.6437302,14.4298296
32.2514248,-108.9001305,76.6412888,11.029067
32.2314248,-108.9001305,74.5387192,17.2793922
32.2514248,-108.9201305,65.3464966,12.7351036
32.2314248,-108.9201305,67.1387711,15.614727
32.2452253,-108.8299282,77.7261734,14.5486622
32.2252253,-108.8299282,77.0329971,17.2985268
32.2352253,-108.8199282,74.3847656,17.4247036
32.2352253,-108.8399282,81.3249207,11.5943785
32.2452253,-108.8199282,73.9413834,16.9580135
32.2252253,-108.8199282,74.1502533,17.8761501
32.2452253,-108.8399282,81.5716553,9.0076342
32.2252253,-108.8399282,79.2259064,16.2218132
32.2430254,-108.8266281,76.5866241,15.6846142
32.2230254,-108.8266281,75.8910446,17.7490501
32.2330254,-108.8166281,73.3122101,17.6301517
32.2330254,-108.8366281,79.8322144,14.0534992
32.2430254,-108.8166281,72.9832993,17.275835
32.2230254,-108.8166281,73.0788422,17.9085522
32.2430254,-108.8366281,80.388649,11.3641214
32.2230254,-108.8366281,78.2017212,17.0555363
32.2330253,-108.89763,75.437912,17.2753487
32.2130253,-108.89763,71.7645187,17.6623421
32.2230253,-108.88763,75.3966599,18.4032593
32.2230253,-108.90763,70.9738312,17.0703964
32.2330253,-108.88763,77.5783234,18.1909218
32.2130253,-108.88763,73.4679794,18.1208115
32.2330253,-108.90763,72.290596,16.4880791
32.2130253,-108.90763,69.7652588,16.7619801
32.2302258,-108.8304281,77.6770477,16.51474
32.2102258,-108.8304281,76.2619171,18.4708881
32.2202258,-108.8204281,74.0413589,18.0634003
32.2202258,-108.8404281,78.4923706,17.448864
32.2302258,-108.8204281,74.4604874,17.6653194
32.2102258,-108.8204281,74.0016174,18.2451344
32.2302258,-108.8404281,80.3442917,14.2648077
32.2102258,-108.8404281,77.7013779,18.4764309
32.2182258,-108.8847295,74.9034576,18.4079151
32.1982258,-108.8847295,72.6762238,17.787632
32.2082258,-108.8747295,75.3450623,18.2901783
32.2082258,-108.8947295,71.5404205,17.6661797
32.2182258,-108.8747295,76.8233719,18.5966969
32.1982258,-108.8747295,74.9435272,18.0949955
32.2182258,-108.8947295,73.0304642,18.0086784
32.1982258,-108.8947295,70.8389359,17.4730492
32.2120264,-108.7981271,68.1133881,17.3501644
32.1920264,-108.7981271,68.5138855,17.1767902
32.2020264,-108.7881271,65.6348114,16.9951763
32.2020264,-108.8081271,71.2430573,17.7434177
32.2120264,-108.7881271,65.7898331,17.0461998
32.1920264,-108.7881271,65.2520523,16.7789059
32.2120264,-108.8081271,70.7411652,17.7151585
32.1920264,-108.8081271,72.3598862,17.673893
32.2099263,-108.8386282,77.4368057,18.5019035
32.1899263,-108.8386282,81.4220123,19.0357838
32.1999263,-108.8286282,76.8972702,18.8227062
32.1999263,-108.8486282,78.324585,18.8474236
32.2099263,-108.8286282,75.8565369,18.4524746
32.1899263,-108.8286282,80.144928,18.8321953
32.2099263,-108.8486282,78.7770004,18.5443344
32.1899263,-108.8486282,81.6123734,18.9247036
32.2041258,-108.9602315,60.2172508,14.4172964
32.1841258,-108.9602315,60.1213188,16.186533
32.1941258,-108.9502315,61.3854256,14.1727219
32.1941258,-108.9702315,59.6025543,16.1333656
32.2041258,-108.9502315,61.2650414,11.6838827
32.1841258,-108.9502315,60.9463005,15.8559761
32.2041258,-108.9702315,59.3267975,15.7811441
32.1841258,-108.9702315,59.4594994,16.4178848
32.1980266,-108.8436283,78.4063568,19.0016308
32.1780266,-108.8436283,89.2842026,20.9584637
32.1880266,-108.8336283,81.7761078,18.9042816
32.1880266,-108.8536283,81.5518036,18.7407818
32.1980266,-108.8336283,77.8864441,19.0289345
32.1780266,-108.8336283,89.4869003,20.4315319
32.1980266,-108.8536283,78.1855545,18.7530098
32.1780266,-108.8536283,85.7825241,20.0882721
32.1956269,-108.7891268,65.6793823,16.9219437
32.1756269,-108.7891268,63.6321373,15.9439468
32.1856269,-108.7791268,62.292038,16.313488
32.1856269,-108.7991268,69.0627213,17.1278477
32.1956269,-108.7791268,63.2861824,16.6250935
32.1756269,-108.7791268,60.5352898,15.6554928
32.1956269,-108.7991268,68.7205276,17.3107529
32.1756269,-108.7991268,68.7597733,16.8656387
32.1935268,-108.8256277,77.9877319,18.7935009
32.1735268,-108.8256277,89.9882736,21.0973969
32.1835268,-108.8156277,78.0615005,18.6669235
32.1835268,-108.8356277,85.2911682,19.6995945
32.1935268,-108.8156277,74.8890305,18.1721363
32.1735268,-108.8156277,82.0303268,19.6242809
32.1935268,-108.8356277,79.7119446,18.9823227
32.1735268,-108.8356277,93.6404114,21.1498184
32.191527,-108.7946269,67.2961578,17.000948
32.171527,-108.7946269,65.1204376,15.8281851
32.181527,-108.7846269,63.2057533,16.2519245
32.181527,-108.8046269,72.1917572,17.605072
32.191527,-108.7846269,64.2822342,16.6528206
32.171527,-108.7846269,60.9506721,15.1786261
32.191527,-108.8046269,71.0179977,17.4809971
32.171527,-108.8046269,72.286644,17.4172344
32.1819271,-108.8346279,86.4765625,19.8992004
32.1719271,-108.8246279,90.4940338,21.3722401
32.1719271,-108.8446279,93.2196426,21.8230038
32.1819271,-108.8246279,83.5274429,19.8428574
32.1819271,-108.8446279,86.3690872,20.2060432
32.1807267,-108.91153,64.5047379,16.7321148
32.1707267,-108.90153,64.4632721,16.5781918
32.1707267,-108.92153,61.6913338,16.5965576
32.1807267,-108.90153,66.1897583,16.9594383
32.1807267,-108.92153,63.5639229,16.4275646
32.1776273,-108.8146273,79.8224792,19.0746689
32.1676273,-108.8046273,72.0070267,17.1257744
32.1676273,-108.8246273,93.605278,21.8142014
32.1776273,-108.8046273,72.6868134,17.662529
32.1776273,-108.8246273,86.3800507,20.5162392
32.1769268,-108.91263,63.4510155,16.7116222
32.1669268,-108.90263,63.7734566,16.3422623
32.1669268,-108.92263,60.8437996,16.5725822
32.1769268,-108.90263,64.9111252,16.8347435
32.1769268,-108.92263,62.7847977,16.5434933
32.1768262,-109.0339334,57.8757896,16.4829407
32.1668262,-109.0239334,57.8965263,16.4852009
32.1668262,-109.0439334,57.8760567,16.4788933
32.1768262,-109.0239334,57.915287,16.4885139
32.1768262,-109.0439334,57.8611069,16.4796677
32.1759271,-108.8546284,86.0083237,20.166256
32.1659271,-108.8446284,98.1101837,21.8724461
32.1659271,-108.8646284,80.3087158,18.4941559
32.1759271,-108.8446284,90.4315796,21.2035923
32.1759271,-108.8646284,80.6028976,18.6582603
32.1756272,-108.8476282,89.4598999,20.9841805
32.1656272,-108.8376282,102.0430298,21.3166409
32.1656272,-108.8576282,86.3933945,19.9677353
32.1756272,-108.8376282,91.905777,21.0432453
32.1756272,-108.8576282,84.4430542,19.6993999
32.1712274,-108.8346278,95.6655197,21.3419571
32.1712274,-108.8246278,91.0003281,21.4773197
32.1712274,-108.8446278,93.7073746,21.9313564
32.1661278,-108.7796263,58.0930748,14.2125301
32.1661278,-108.7696263,56.7786827,14.8595991
32.1661278,-108.7896263,60.6348076,14.1687717
32.6751152,-108.4881218,53.750618,16.8402576
32.6251171,-108.3756183,47.1944275,15.1637411
32.6012188,-108.154212,51.9902077,17.5677395
32.5885183,-108.3249167,49.7955437,15.9269714
32.5334196,-108.350617,49.4945641,13.5397749
32.500121,-108.250614,57.9551125,16.6371326
32.5001204,-108.3756175,53.8625031,15.8326941
32.5001198,-108.5006209,54.1390953,16.4879379
32.3751225,-108.6256235,48.1160698,15.1954012
32.3583251,-108.1922114,55.0265045,15.306324
32.3209262,-108.1878111,57.3486328,16.332119
32.2685275,-108.2063112,58.5675659,16.8595505
32.250126,-108.6256227,75.3255081,13.1334515
32.1892298,-108.1775099,54.0087776,15.275444
32.6851152,-108.4881218,53.7375526,16.7164841
32.6651152,-108.4881218,53.2383537,16.8868904
32.6751152,-108.4781218,54.3350716,16.7493
32.6751152,-108.4981218,53.1862717,16.923933
32.6851152,-108.4781218,54.3099709,16.5532265
32.6651152,-108.4781218,53.6716843,16.8241158
32.6851152,-108.4981218,53.1432114,16.8333092
32.6651152,-108.4981218,52.9974823,17.0058517
32.6351171,-108.3756183,46.8532333,14.3106403
32.6151171,-108.3756183,47.6655426,15.6682596
32.6251171,-108.3656183,46.3260231,14.9351301
32.6251171,-108.3856183,48.2973137,15.5285063
32.6351171,-108.3656183,45.3968658,14.1507044
32.6151171,-108.3656183,47.0663452,15.5055962
32.6351171,-108.3856183,48.4623489,14.8811932
32.6151171,-108.3856183,48.7449951,15.9438448
32.6112188,-108.154212,52.9836006,17.4666386
32.5912188,-108.154212,50.5023384,17.194458
32.6012188,-108.144212,51.7579384,17.5219574
32.6012188,-108.164212,52.5412102,17.192667
32.6112188,-108.144212,52.9166451,17.339922
32.5912188,-108.144212,49.9218445,17.3165455
32.6112188,-108.164212,53.2958069,17.2465096
32.5912188,-108.164212,51.4520836,16.7384453
32.5985183,-108.3249167,49.7656479,16.0465431
32.5785183,-108.3249167,49.6993904,15.642621
32.5885183,-108.3149167,50.6629601,16.1559067
32.5885183,-108.3349167,48.9901505,15.6608438
32.5985183,-108.3149167,50.5562286,16.2092037
32.5785183,-108.3149167,50.681839,15.9848537
32.5985183,-108.3349167,49.0533409,15.920763
32.5785183,-108.3349167,48.7019958,15.1609087
32.5434196,-108.350617,47.5962105,12.3044691
32.5234196,-108.350617,51.3576622,14.4257927
32.5334196,-108.340617,50.5654335,13.8353529
32.5334196,-108.360617,48.4785118,13.2016945
32.5434196,-108.340617,49.1731033,13.3332253
32.5234196,-108.340617,52.107708,14.2922096
32.5434196,-108.360617,46.2477684,11.3587093
32.5234196,-108.360617,50.4378281,14.4298258
32.510121,-108.250614,57.6072807,16.5017204
32.490121,-108.250614,58.5846901,16.8244057
32.500121,-108.240614,58.1973343,16.9355431
32.500121,-108.260614,57.8920784,16.211483
32.510121,-108.240614,57.613781,16.851984
32.490121,-108.240614,58.8774719,17.0694942
32.510121,-108.260614,57.4872398,15.8659849
32.490121,-108.260614,58.333889,16.5565453
32.5101204,-108.3756175,52.2216721,15.4204884
32.4901204,-108.3756175,55.2761841,16.1038074
32.5001204,-108.3656175,54.3568039,15.8246775
32.5001204,-108.3856175,53.4073944,15.7896175
32.5101204,-108.3656175,52.6688385,15.3940649
32.4901204,-108.3656175,55.8445702,16.1493206
32.5101204,-108.3856175,51.9014091,15.4319668
32.4901204,-108.3856175,54.802002,15.9977636
32.5101198,-108.5006209,53.3220901,16.5572071
32.4901198,-108.5006209,54.7371445,16.3159733
32.5001198,-108.4906209,53.7475243,16.3788033
32.5001198,-108.5106209,54.5343246,16.4201546
32.5101198,-108.4906209,53.2884636,16.4729671
32.4901198,-108.4906209,54.1715431,16.1695309
32.5101198,-108.5106209,53.5473213,16.520134
32.4901198,-108.5106209,54.9542274,16.3822117
32.3851225,-108.6256235,49.8387718,15.7081308
32.3651225,-108.6256235,46.1655235,14.463335
32.3751225,-108.6156235,49.5280113,15.5591078
32.3751225,-108.6356235,46.7133675,14.7921209
32.3851225,-108.6156235,50.8739471,15.9001265
32.3651225,-108.6156235,48.0544662,15.112113
32.3851225,-108.6356235,48.8788834,15.4870596
32.3651225,-108.6356235,44.2867088,13.7044401
32.3683251,-108.1922114,55.8189659,15.6519537
32.3483251,-108.1922114,55.0391502,15.2471218
32.3583251,-108.1822114,56.6907883,16.1873474
32.3583251,-108.2022114,52.8828049,13.8756676
32.3683251,-108.1822114,57.1289406,16.2747173
32.3483251,-108.1822114,56.6439781,15.9917192
32.3683251,-108.2022114,54.097332,14.5367432
32.3483251,-108.2022114,52.8881035,13.7974844
32.3309262,-108.1878111,56.5820961,15.9297495
32.3109262,-108.1878111,58.0589066,16.704092
32.3209262,-108.1778111,58.148365,16.6906281
32.3209262,-108.1978111,56.3499756,15.7803755
32.3309262,-108.1778111,57.6936646,16.4530411
32.3109262,-108.1778111,58.5970535,16.8756313
32.3309262,-108.1978111,55.193676,15.1205912
32.3109262,-108.1978111,57.4124489,16.396492
32.2785275,-108.2063112,58.7315826,16.9945011
32.2585275,-108.2063112,58.0226288,16.5708771
32.2685275,-108.1963112,58.755249,16.9238453
32.2685275,-108.2163112,58.4292145,16.8037262
32.2785275,-108.1963112,58.8989906,17.06744
32.2585275,-108.1963112,58.2565727,16.6750546
32.2785275,-108.2163112,58.603672,16.9104633
32.2585275,-108.2163112,57.8603401,16.4473343
32.260126,-108.6256227,72.7555466,15.2539005
32.240126,-108.6256227,74.104187,14.8381824
32.250126,-108.6156227,76.1740952,9.6007624
32.250126,-108.6356227,72.4227295,16.4012814
32.260126,-108.6156227,73.3622589,13.9877691
32.240126,-108.6156227,74.3311386,12.9740782
32.260126,-108.6356227,70.4810944,16.8682671
32.240126,-108.6356227,71.8670502,16.8782024
32.1992298,-108.1775099,54.003437,15.1506929
32.1792298,-108.1775099,54.4074974,15.5210571
32.1892298,-108.1675099,53.1351738,15.3268442
32.1892298,-108.1875099,54.1635399,14.9048424
32.1992298,-108.1675099,53.5052299,15.3418398
32.1792298,-108.1675099,53.2326813,15.435276
32.1992298,-108.1875099,53.7788315,14.5636568
32.1792298,-108.1875099,54.9213638,15.3751364
32.7168185,-107.5838969,64.667717,25.5255451
32.5868214,-107.6862989,71.4931488,15.5808992
32.5804205,-107.9157052,70.1670456,17.2332554
32.5731205,-107.9614065,72.3831253,17.5040169
32.5712203,-107.9957074,73.9960861,14.4568968
32.5507209,-107.987707,75.3976288,13.6731501
32.5393214,-107.9578061,70.5175934,17.9413071
32.5385216,-107.9203051,67.4549255,18.9737835
32.5334228,-107.6838985,70.2911682,18.8507843
32.5121223,-107.9277051,65.5557938,19.1887569
32.5001222,-108.0006071,64.1748199,18.2670708
32.4257262,-107.5959953,70.3125839,18.5032711
32.4062266,-107.6085955,68.5300217,18.6313953
32.3751262,-107.8756028,59.9831848,17.1381912
32.3668274,-107.6672969,62.4109535,18.1037216
32.3467283,-107.5867945,66.98806,18.2673378
32.20013,-108.0839074,42.8651962,14.7129707
32.1884635,-108.1039412,32.990036,13.4045076
32.1771305,-108.0963076,28.7814178,12.06036
32.7268185,-107.5838969,63.4571114,29.1838989
32.7068185,-107.5838969,66.4768372,19.9709053
32.7168185,-107.5738969,63.6588402,28.1120491
32.7168185,-107.5938969,65.1152191,24.6643105
32.7268185,-107.5738969,62.6731949,30.1896935
32.7068185,-107.5738969,65.1916885,22.3219738
32.7268185,-107.5938969,64.258316,26.78862
32.7068185,-107.5938969,66.5775681,20.0065994
32.5968214,-107.6862989,71.8478928,13.6896467
32.5768214,-107.6862989,71.0522461,16.9583092
32.5868214,-107.6762989,71.7688293,16.5581474
32.5868214,-107.6962989,71.1864166,14.8514938
32.5968214,-107.6762989,72.1042786,15.6635466
32.5768214,-107.6762989,71.3098831,17.3865204
32.5968214,-107.6962989,71.6143341,12.6709862
32.5768214,-107.6962989,70.6209793,16.6365299
32.5904205,-107.9157052,70.3860168,15.7630787
32.5704205,-107.9157052,69.3339844,18.1392231
32.5804205,-107.9057052,69.8741608,17.2050648
32.5804205,-107.9257052,70.5622559,17.5235062
32.5904205,-107.9057052,70.293457,15.7627773
32.5704205,-107.9057052,69.2200623,18.1555023
32.5904205,-107.9257052,70.623497,16.4893322
32.5704205,-107.9257052,69.8773499,18.1263695
32.5831205,-107.9614065,72.2427292,17.6655636
32.5631205,-107.9614065,72.6480865,17.3934288
32.5731205,-107.9514065,71.5087967,17.8151989
32.5731205,-107.9714065,73.3600616,16.9463959
32.5831205,-107.9514065,71.6799088,17.757164
32.5631205,-107.9514065,71.3671951,17.8981094
32.5831205,-107.9714065,72.4460297,17.3882656
32.5631205,-107.9714065,73.776535,16.5423203
32.5812203,-107.9957074,72.2873917,15.737525
32.5612203,-107.9957074,75.4300003,12.7023983
32.5712203,-107.9857074,74.5212021,15.5205526
32.5712203,-108.0057074,72.4424133,13.4363947
32.5812203,-107.9857074,72.9786911,16.522356
32.5612203,-107.9857074,75.7952805,14.0299168
32.5812203,-108.0057074,71.1097794,14.827817
32.5612203,-108.0057074,73.262825,12.8017635
32.5607209,-107.987707,76.0278015,13.5299253
32.5407209,-107.987707,72.9334335,15.3828278
32.5507209,-107.977707,74.5181732,15.400178
32.5507209,-107.997707,74.3983612,13.0010691
32.5607209,-107.977707,74.9053345,15.4503403
32.5407209,-107.977707,72.7382278,16.3348522
32.5607209,-107.997707,75.1583176,12.6505861
32.5407209,-107.997707,71.785141,14.9171343
32.5493214,-107.9578061,71.6074295,17.6070347
32.5293214,-107.9578061,68.8418045,18.3369427
32.5393214,-107.9478061,69.5669937,18.3658218
32.5393214,-107.9678061,71.5373611,17.3194408
32.5493214,-107.9478061,70.4611053,18.1817913
32.5293214,-107.9478061,68.1890182,18.6224556
32.5493214,-107.9678061,72.9328613,16.7436409
32.5293214,-107.9678061,69.4398422,17.9644794
32.5485216,-107.9203051,68.0307465,18.8838882
32.5285216,-107.9203051,66.5588837,19.099865
32.5385216,-107.9103051,66.9561539,19.2200317
32.5385216,-107.9303051,68.0826721,18.800621
32.5485216,-107.9103051,67.5283813,19.1121082
32.5285216,-107.9103051,66.1682205,19.2094402
32.5485216,-107.9303051,68.7236099,18.7146721
32.5285216,-107.9303051,67.0507965,18.9703636
32.5434228,-107.6838985,70.0972214,18.7741985
32.5234228,-107.6838985,70.7452698,18.7874088
32.5334228,-107.6738985,70.6868591,18.7509632
32.5334228,-107.6938985,69.8345261,18.9772358
32.5434228,-107.6738985,70.4791718,18.7550793
32.5234228,-107.6738985,71.2822876,18.6590462
32.5434228,-107.6938985,69.7211761,18.8748493
32.5234228,-107.6938985,69.9060516,18.8648529
32.5221223,-107.9277051,66.3864746,19.0918884
32.5021223,-107.9277051,64.7496414,19.2456245
32.5121223,-107.9177051,65.1083755,19.2873135
32.5121223,-107.9377051,65.9292831,19.0063992
32.5221223,-107.9177051,65.9941559,19.2030773
32.5021223,-107.9177051,64.2433701,19.3379498
32.5221223,-107.9377051,66.8467102,18.9577045
32.5021223,-107.9377051,65.0591812,19.0318756
32.5001244,-107.5588945,74.3454742,16.3908215
32.5101244,-107.5588945,74.8407288,17.0277576
32.4901244,-107.5588945,74.1925507,17.3291283
32.5101222,-108.0006071,65.1818771,17.9844875
32.4901222,-108.0006071,63.3044853,18.3290253
32.5001222,-107.9906071,64.6351089,18.3594418
32.5001222,-108.0106071,63.1732941,18.2444897
32.5101222,-107.9906071,65.8092041,18.1857929
32.4901222,-107.9906071,63.7290916,18.3456783
32.5101222,-108.0106071,63.9002266,17.9199467
32.4901222,-108.0106071,62.6575127,18.3054562
32.4357262,-107.5959953,71.7862396,18.4532375
32.4157262,-107.5959953,69.3606415,18.602066
32.4257262,-107.5859953,70.6158752,18.7474442
32.4257262,-107.6059953,70.2609177,18.2498741
32.4357262,-107.5859953,71.8287964,18.7028503
32.4157262,-107.5859953,69.6473923,18.7331638
32.4357262,-107.6059953,71.8284607,18.1665421
32.4157262,-107.6059953,69.1644897,18.4328423
32.4162266,-107.6085955,69.2136688,18.3917618
32.3962266,-107.6085955,67.8776703,18.7824421
32.4062266,-107.5985955,68.6030273,18.6833763
32.4062266,-107.6185955,68.440239,18.578846
32.4162266,-107.5985955,69.2741928,18.5425701
32.3962266,-107.5985955,68.1322632,18.8200359
32.4162266,-107.6185955,69.2500305,18.27771
32.3962266,-107.6185955,67.669899,18.7502785
32.3851262,-107.8756028,60.0774689,17.2342854
32.3651262,-107.8756028,59.9962273,16.9627171
32.3751262,-107.8656028,59.9913406,17.3563347
32.3751262,-107.8856028,60.0129852,16.7997456
32.3851262,-107.8656028,60.0967789,17.3736382
32.3651262,-107.8656028,59.9323578,17.2466564
32.3851262,-107.8856028,60.0630035,16.9421959
32.3651262,-107.8856028,59.9492149,16.7399273
32.3768274,-107.6672969,63.1382103,18.261467
32.3568274,-107.6672969,61.7071877,18.1472778
32.3668274,-107.6572969,62.7868958,18.1934719
32.3668274,-107.6772969,61.9846611,18.1268864
32.3768274,-107.6572969,63.4947014,18.3689232
32.3568274,-107.6572969,62.2312927,18.1255779
32.3768274,-107.6772969,62.7211456,18.296032
32.3568274,-107.6772969,61.290638,18.1693306
32.3567283,-107.5867945,67.0402603,18.5355835
32.3367283,-107.5867945,66.6440201,17.957468
32.3467283,-107.5767945,67.2720108,18.22925
32.3467283,-107.5967945,66.3180084,18.2311783
32.3567283,-107.5767945,67.4518356,18.5811481
32.3367283,-107.5767945,66.9600067,17.9099102
32.3567283,-107.5967945,66.44133,18.4773636
32.3367283,-107.5967945,66.1895981,18.014328
32.21013,-108.0839074,46.9767494,13.7023201
32.19013,-108.0839074,37.9918976,13.9472685
32.20013,-108.0739074,45.9310608,14.8255625
32.20013,-108.0939074,40.6847191,14.485858
32.21013,-108.0739074,48.8658676,14.1701441
32.19013,-108.0739074,42.9928932,14.264082
32.21013,-108.0939074,45.9242172,13.8943338
32.19013,-108.0939074,34.3111916,13.539093
32.1984635,-108.1039412,39.4792442,14.5146656
32.1784635,-108.1039412,29.2173557,12.4191656
32.1884635,-108.0939412,33.2019997,13.3362865
32.1884635,-108.1139412,36.2420197,14.2269678
32.1984635,-108.0939412,39.7308311,14.532465
32.1784635,-108.0939412,29.4976292,11.9210529
32.1984635,-108.1139412,41.3821106,15.011261
32.1784635,-108.1139412,33.4198151,13.3378048
32.1871305,-108.0963076,32.0042725,13.1455364
32.1671305,-108.0963076,32.8991508,12.5266466
32.1771305,-108.0863076,32.7623024,11.8356314
32.1771305,-108.1063076,29.8362331,12.6951485
32.1871305,-108.0863076,35.3085556,13.4226885
32.1671305,-108.0863076,35.8317757,11.6096649
32.1871305,-108.1063076,32.961338,13.4946213
32.1671305,-108.1063076,33.4753723,13.3136282
32.7057214,-107.0221811,66.7699661,25.1042595
32.6334234,-107.00058,54.2304268,20.6498089
32.6174235,-107.0623817,49.0307274,25.5939732
32.560123,-107.5055937,82.401947,16.2988472
32.5570247,-107.1521838,56.9943771,27.1525116
32.5501245,-107.233886,81.7689896,18.9752464
32.5492245,-107.233286,81.8860016,19.0272446
32.5490235,-107.4518921,90.6584473,13.473465
32.5353251,-107.1987849,70.2466812,22.7479725
32.5166253,-107.2554864,85.9427567,19.5095711
32.5018245,-107.5205937,79.7694244,16.0209217
32.5001269,-107.0005792,54.284317,28.7230778
32.5001246,-107.5005931,82.5828934,14.081192
32.5001244,-107.5488945,75.5552597,17.0599651
32.4904252,-107.4363913,90.4299698,13.6053133
32.4584258,-107.4938927,79.4443283,16.7524605
32.4334283,-107.0838811,33.4096909,16.3434219
32.4296273,-107.3227877,89.907486,11.2033195
32.4268264,-107.5405938,73.6915817,18.5285168
32.4168288,-107.083881,28.2637062,23.1324444
32.4168281,-107.2338852,67.2421875,19.7401657
32.4113282,-107.2367852,67.7152557,19.3413582
32.4076274,-107.4278905,85.5425034,14.8282022
32.405727,-107.5335934,71.1608887,18.7062092
32.3724288,-107.3279875,91.2379608,10.4357471
32.3668291,-107.3005867,87.6724014,13.1991158
32.3649286,-107.4173899,84.4906998,15.6891603
32.3543303,-107.1282818,53.6824379,41.0577126
32.3444298,-107.2932863,86.3596802,12.0551643
32.2877326,-107.0217784,67.2133789,10.1599102
32.2501319,-107.375588,80.3209839,12.6884623
32.2364322,-107.3928884,79.2053757,14.1397142
32.2334332,-107.2005831,62.4116707,23.3877411
32.2280329,-107.2992858,71.9111481,18.7894802
32.2255325,-107.4027886,77.3730164,15.7663155
32.2206327,-107.3866882,77.6751862,15.9390697
32.2130335,-107.2562845,68.7112045,17.8188572
32.1911346,-107.1559815,57.2426758,23.3112869
32.1900343,-107.2158832,63.6570892,17.4116821
32.7157214,-107.0221811,64.4148407,26.2873287
32.6957214,-107.0221811,68.1893082,23.3376312
32.7057214,-107.0121811,68.3685226,26.0284023
32.7057214,-107.0321811,64.8986206,23.5137997
32.7157214,-107.0121811,66.0743408,26.514883
32.6957214,-107.0121811,68.4122925,25.5667667
32.7157214,-107.0321811,62.818058,25.9983768
32.6957214,-107.0321811,66.9698792,18.4644527
32.6434234,-107.00058,57.7562943,23.8947086
32.6234234,-107.00058,48.320797,19.2012768
32.6334234,-106.99058,53.5939941,25.1066399
32.6334234,-107.01058,56.878727,16.9563046
32.6434234,-106.99058,56.3376884,26.0181961
32.6234234,-106.99058,49.3951149,24.398407
32.6434234,-107.01058,59.2422638,22.3375053
32.6234234,-107.01058,49.3243561,12.3638153
32.6274235,-107.0623817,46.408432,23.2929573
32.6074235,-107.0623817,50.3640289,27.4533005
32.6174235,-107.0523817,50.7965622,25.6079178
32.6174235,-107.0723817,47.7020302,25.7682743
32.6274235,-107.0523817,47.5416756,20.4596844
32.6074235,-107.0523817,52.9514275,27.0248184
32.6274235,-107.0723817,45.1348,24.5802002
32.6074235,-107.0723817,48.8857956,27.8597813
32.570123,-107.5055937,82.0250168,16.3141232
32.550123,-107.5055937,82.7905197,16.1669579
32.560123,-107.4955937,83.6848373,15.8781052
32.560123,-107.5155937,81.2400589,16.6740704
32.570123,-107.4955937,83.2914658,15.8505898
32.550123,-107.4955937,84.1056976,15.7682323
32.570123,-107.5155937,80.881546,16.7079563
32.550123,-107.5155937,81.4259796,16.4565258
32.5670247,-107.1521838,56.8515625,26.9983311
32.5470247,-107.1521838,61.9741669,27.4562321
32.5570247,-107.1421838,55.5111427,27.1246891
32.5570247,-107.1621838,62.8959541,27.3980217
32.5670247,-107.1421838,56.6955528,26.9982681
32.5470247,-107.1421838,55.9067688,27.9987564
32.5670247,-107.1621838,59.2290611,26.5312233
32.5470247,-107.1621838,62.3166847,27.5073948
32.5601245,-107.233886,79.7097702,18.4896793
32.5401245,-107.233886,82.9737244,19.6844082
32.5501245,-107.223886,78.0078583,19.0856056
32.5501245,-107.243886,84.1400757,18.7670155
32.5601245,-107.223886,76.8183899,18.5155754
32.5401245,-107.223886,79.7068024,19.7703953
32.5601245,-107.243886,82.9500656,18.3165474
32.5401245,-107.243886,85.0511932,19.2778053
32.5592245,-107.233286,79.5869598,18.5521793
32.5392245,-107.233286,82.9004745,19.7761517
32.5492245,-107.223286,77.8737869,19.1461048
32.5492245,-107.243286,84.0402374,18.8358021
