Latitude,Longitude,Timestamp,Magnitude
33.543,-104.0083333,1/30/1986 19:07,1.9
31.98683333,-100.9008333,1/30/1986 22:26,3.3
32.53833333,-105.4391667,2/7/1986 12:36,1.4
34.12283333,-106.8253333,2/13/1986 2:43,1.6
31.527,-100.7586667,2/14/1986 17:34,2.6
35.478,-103.7711667,2/21/1986 4:35,1.8
34.322,-106.968,2/24/1986 15:47,2.6
34.59166667,-107.1623333,2/28/1986 0:48,1.7
31.161,-102.5688333,3/1/1986 22:19,1.7
32.11133333,-105.0773333,3/11/1986 5:57,2
36.42016667,-106.7646667,3/17/1986 10:25,1.6
33.42883333,-105.6425,3/21/1986 0:36,1.6
34.65433333,-105.2698333,3/26/1986 5:19,1.5
29.1115,-104.1248333,4/3/1986 7:31,2.3
34.13933333,-106.8278333,4/4/1986 17:33,2.1
35.103,-106.3926667,4/11/1986 19:25,1.4
32.55466667,-106.9611667,4/17/1986 21:04,2.7
32.526,-106.9955,4/23/1986 9:30,1.6
32.53183333,-106.9953333,4/23/1986 11:39,1.5
34.02583333,-106.8205,4/27/1986 23:58,1.8
34.024,-106.8228333,4/28/1986 3:15,1.8
34.026,-106.8175,4/28/1986 3:59,1.4
34.02416667,-106.8241667,4/28/1986 5:42,1.8
34.02716667,-106.826,4/28/1986 7:20,1.7
34.02433333,-106.8221667,4/28/1986 11:51,1.6
34.0285,-106.8296667,4/28/1986 12:59,2.3
34.02883333,-106.8208333,4/29/1986 8:30,2.1
34.02333333,-106.8216667,4/29/1986 8:35,1.5
34.11566667,-106.8395,4/29/1986 12:09,2.1
34.0235,-106.8216667,4/30/1986 12:03,1.6
34.02616667,-106.8185,4/30/1986 16:12,1.4
34.02416667,-106.8158333,5/1/1986 16:28,1.9
34.0225,-106.8183333,5/4/1986 18:10,1.8
34.02366667,-106.8213333,5/4/1986 22:30,1.5
34.02466667,-106.821,5/10/1986 6:48,1.8
34.388,-106.7851667,5/11/1986 6:22,1.8
30.63183333,-105.9628333,5/11/1986 10:35,1.9
34.0245,-106.8238333,5/13/1986 17:28,1.7
37.36116667,-110.2298333,5/14/1986 15:03,3
34.02383333,-106.8216667,5/15/1986 13:16,1.7
34.469,-106.8025,5/16/1986 13:20,2.5
34.471,-106.804,5/17/1986 7:16,2.1
34.46633333,-106.8025,5/17/1986 7:41,2.1
34.46016667,-106.804,5/17/1986 20:55,1.9
34.464,-106.8015,5/18/1986 7:13,1.8
35.367,-110.4475,5/22/1986 7:34,1.7
35.0075,-110.5535,5/23/1986 5:10,2
33.0435,-109.5223333,5/24/1986 0:14,1.8
31.7555,-105.1173333,5/28/1986 22:15,1.6
35.97466667,-105.3896667,6/4/1986 5:43,2.2
30.19066667,-105.5116667,6/7/1986 2:29,1.9
33.07833333,-109.4645,6/12/1986 3:52,2.2
31.77483333,-102.2166667,6/12/1986 10:46,1.8
34.34066667,-106.709,6/12/1986 11:52,2
32.5265,-106.9751667,6/18/1986 11:53,1.6
32.52866667,-106.9598333,6/19/1986 5:06,1.4
32.0575,-102.0075,6/27/1986 9:47,2.2
31.5505,-102.4835,7/9/1986 19:51,1.6
33.99066667,-106.9951667,7/12/1986 5:49,1.8
35.3395,-110.732,7/17/1986 21:13,2.4
35.08783333,-106.512,7/18/1986 18:20,1.4
33.47216667,-105.0038333,7/20/1986 19:31,1.5
33.68333333,-103.7916667,8/2/1986 17:51,1.7
33.86283333,-103.0328333,8/6/1986 13:39,2.4
35.90333333,-103.1836667,8/12/1986 4:19,2.2
35.71216667,-102.0131667,8/12/1986 5:57,2.3
38.59366667,-108.2141667,8/13/1986 12:13,2.5
32.5295,-104.6585,8/14/1986 21:26,1.3
33.13666667,-103.4276667,8/15/1986 7:59,1.7
35.3235,-107.5173333,8/25/1986 3:22,2
35.1205,-105.1691667,8/27/1986 18:06,3.1
31.31,-102.4096667,8/29/1986 8:00,1.4
31.505,-102.37,9/18/1986 2:18,1.8
34.12716667,-106.8276667,9/24/1986 22:41,2.1
34.14733333,-106.7475,10/5/1986 15:55,3
34.86633333,-108.0318333,10/6/1986 20:49,1.6
35.0055,-106.1175,10/8/1986 3:44,1.4
34.15533333,-106.7401667,10/8/1986 9:36,1.7
34.318,-106.8443333,10/13/1986 12:16,1.4
34.151,-106.7391667,10/14/1986 15:41,1.4
30.0685,-102.6935,10/18/1986 21:50,1.6
31.59583333,-102.1343333,10/25/1986 1:27,1.7
33.80233333,-109.4488333,10/27/1986 4:20,1.3
34.35783333,-106.807,10/31/1986 15:16,1.7
34.3605,-106.8001667,10/31/1986 15:21,1.6
31.08983333,-104.6373333,11/3/1986 21:33,2
36.55116667,-101.885,11/5/1986 13:34,2
32.54733333,-104.5756667,11/6/1986 20:03,1.6
33.08283333,-100.7343333,11/17/1986 0:26,2
33.91233333,-106.6431667,11/22/1986 0:31,1.8
36.79083333,-107.1863333,11/24/1986 6:52,1.7
31.675,-102.1595,11/24/1986 18:48,2
31.5945,-102.159,12/6/1986 5:33,2.4
31.47133333,-102.2286667,12/6/1986 6:57,2.1
31.65116667,-102.1748333,12/6/1986 8:28,1.7
31.723,-102.0858333,12/6/1986 20:44,2.2
35.39083333,-101.0955,12/11/1986 1:22,2.3
35.07266667,-103.1933333,12/15/1986 6:26,1.5
31.759,-102.0193333,12/15/1986 11:29,1.5
35.35316667,-107.3515,12/17/1986 17:57,2.2
33.41116667,-109.4193333,12/18/1986 4:02,1.5
34.90166667,-106.5381667,12/19/1986 4:29,1.7
35.33783333,-107.6185,12/20/1986 19:39,1.4
34.27666667,-106.9115,12/21/1986 4:09,1.4
34.26866667,-106.9186667,12/22/1986 6:24,1.8
31.14566667,-109.4626667,12/23/1986 3:20,2.3
35.0925,-105.9686667,12/25/1986 7:52,2.5
32.1555,-106.6553333,1/1/1987 8:45,1.3
35.069,-106.1715,1/12/1987 9:10,1.9
34.10766667,-100.1533333,1/15/1987 11:28,2.2
33.742,-107.8731667,1/24/1987 8:29,1.3
31.74383333,-104.8631667,1/25/1987 14:07,1.7
29.32816667,-104.8431667,1/26/1987 6:11,2.6
34.365,-106.0955,2/7/1987 15:38,1.7
30.6905,-103.4468333,2/9/1987 4:14,2.3
31.861,-101.9551667,2/9/1987 11:46,1.6
35.59283333,-107.1506667,2/9/1987 22:29,1.3
31.65583333,-101.941,2/12/1987 13:07,1.6
30.60283333,-104.52,2/17/1987 8:30,2.1
33.35966667,-107.2393333,2/18/1987 17:29,1.3
30.777,-105.0768333,3/2/1987 17:34,1.8
31.1705,-105.444,3/3/1987 19:57,1.5
34.47233333,-106.6458333,3/4/1987 13:43,1.6
31.13083333,-105.6555,3/10/1987 19:25,1.5
34.594,-105.8381667,3/12/1987 7:50,1.3
35.305,-109.8181667,3/19/1987 12:20,2.2
36.26783333,-105.7321667,3/22/1987 6:57,1.6
33.3655,-106.6196667,3/26/1987 6:00,1.6
30.95733333,-103.2778333,3/26/1987 7:40,2.6
34.7945,-105.6096667,3/27/1987 4:36,2.4
35.3635,-106.5778333,3/28/1987 17:16,1.3
31.5195,-104.9526667,3/31/1987 2:04,2.8
38.40233333,-106.2251667,4/16/1987 10:55,2.4
35.1595,-109.1268333,4/16/1987 11:36,2.4
35.46983333,-102.47,4/17/1987 1:28,2.4
36.27666667,-105.8166667,4/18/1987 7:50,1.3
32.03283333,-105.024,4/23/1987 12:46,1.6
34.19016667,-106.9481667,4/24/1987 18:33,1.5
35.1825,-105.8121667,4/25/1987 8:17,1.5
33.96766667,-105.2175,4/25/1987 17:03,1.9
31.6955,-106.1471667,4/25/1987 17:40,1.9
32.67266667,-105.9216667,4/29/1987 13:36,2.3
33.95783333,-106.782,5/1/1987 4:12,2.3
34.93616667,-107.3973333,5/4/1987 21:58,3.1
34.068,-106.6753333,5/27/1987 4:10,1.8
32.42516667,-106.8556667,6/1/1987 21:17,1.5
33.72883333,-108.7788333,7/4/1987 13:57,2.1
30.8485,-104.7671667,7/5/1987 17:13,2
35.04583333,-107.8793333,7/21/1987 1:26,2.3
35.2905,-103.0285,7/23/1987 9:53,1.9
34.28633333,-106.8811667,7/25/1987 1:06,2
34.53683333,-103.8725,7/30/1987 2:14,1.5
31.87366667,-102.1168333,8/4/1987 18:26,1.7
34.35933333,-106.7241667,8/11/1987 8:46,1.3
34.29233333,-106.8833333,8/18/1987 23:59,1.3
35.95383333,-103.5806667,8/25/1987 6:27,1.6
37.40066667,-108.394,9/9/1987 9:44,2.1
32.32383333,-108.9375,9/10/1987 14:16,2
33.605,-103.6198333,9/11/1987 17:34,2
35.60933333,-108.4263333,9/13/1987 14:27,1.7
33.6755,-103.7405,9/21/1987 16:55,1.8
30.46583333,-105.1588333,10/1/1987 5:58,1.6
33.66333333,-103.7571667,10/1/1987 8:00,1.5
37.1455,-107.8626667,10/2/1987 7:15,2.4
37.1645,-107.8578333,10/2/1987 10:02,2.3
37.14516667,-107.8981667,10/2/1987 20:50,2.4
31.06616667,-104.5916667,10/9/1987 2:32,1.4
36.689,-108.635,10/10/1987 10:50,1.5
35.29733333,-107.9338333,10/10/1987 23:31,2.2
35.30216667,-107.9641667,10/11/1987 8:50,1.6
35.31066667,-107.9538333,10/11/1987 11:18,1.8
35.33583333,-107.8858333,10/23/1987 20:19,2.2
35.3345,-107.9205,10/24/1987 3:17,1.7
32.359,-106.9443333,10/25/1987 0:04,1.6
32.3735,-106.8483333,10/25/1987 0:39,1.3
35.29583333,-107.9586667,10/26/1987 13:40,1.9
35.31633333,-107.9111667,10/27/1987 9:37,1.4
32.3785,-107.1,10/28/1987 11:17,1.3
32.86266667,-105.313,10/31/1987 23:15,1.3
33.69666667,-103.7088333,11/3/1987 22:00,1.3
33.98033333,-106.9643333,11/9/1987 16:27,1.6
32.05783333,-101.9658333,11/17/1987 6:13,1.6
36.78483333,-108.4185,12/3/1987 21:59,2.3
31.82533333,-102.7613333,12/6/1987 0:03,1.6
36.54016667,-108.6795,12/9/1987 21:34,1.8
36.85366667,-108.2373333,12/9/1987 22:04,2
32.36883333,-106.9603333,12/10/1987 18:58,1.7
32.38033333,-106.9128333,12/11/1987 0:59,1.5
37.22716667,-105.7883333,12/11/1987 8:54,1.9
32.44483333,-107.0245,12/11/1987 9:52,1.7
32.41533333,-106.948,12/11/1987 10:08,1.3
37.25816667,-107.2256667,12/11/1987 10:19,1.9
33.485,-109.0535,12/11/1987 10:37,1.8
33.321,-108.939,12/12/1987 13:17,1.6
33.42833333,-108.9771667,12/16/1987 9:01,1.3
37.10816667,-107.0051667,12/16/1987 9:30,2.1
37.18033333,-107.6276667,12/18/1987 9:32,2.3
37.21183333,-107.1818333,12/18/1987 13:51,2
35.27766667,-107.9373333,12/19/1987 22:12,1.3
32.29366667,-103.0741667,12/20/1987 4:01,2.2
35.3515,-107.4055,12/21/1987 4:48,2.2
31.4655,-102.249,12/28/1987 5:21,2.1
31.57883333,-102.1088333,12/29/1987 22:48,1.5
37.1925,-107.4878333,1/10/1988 1:05,1.8
37.244,-107.0856667,1/10/1988 1:32,1.8
37.0765,-107.3066667,1/13/1988 2:09,1.7
34.31466667,-106.888,1/14/1988 23:03,1.9
37.22916667,-107.0483333,1/15/1988 7:33,3.1
36.8445,-108.1498333,1/15/1988 21:59,1.9
37.22366667,-107.5176667,1/16/1988 4:37,1.9
31.24366667,-102.4193333,1/26/1988 20:38,2.3
29.90983333,-105.1963333,1/31/1988 9:24,3.8
29.82083333,-105.1328333,1/31/1988 18:36,2.3
29.904,-105.103,1/31/1988 21:06,2.3
31.77633333,-102.0575,2/14/1988 4:41,1.4
36.1715,-110.998,2/14/1988 7:39,2.7
33.572,-108.1268333,2/14/1988 10:55,1.8
35.0575,-108.2025,2/16/1988 21:15,1.5
31.0435,-106.5636667,2/17/1988 0:07,1.6
30.45216667,-103.0201667,2/21/1988 13:07,1.4
35.121,-108.4848333,2/22/1988 18:57,2.1
36.21233333,-105.7363333,2/24/1988 17:20,1.9
33.66783333,-103.754,2/27/1988 10:41,1.8
33.9195,-106.9508333,2/29/1988 18:21,1.5
33.91733333,-106.9535,2/29/1988 23:23,2.2
31.238,-102.444,3/9/1988 15:20,1.7
35.82566667,-106.7771667,3/9/1988 20:11,2
31.71516667,-105.5186667,3/15/1988 19:46,1.3
31.65966667,-102.1981667,3/17/1988 17:41,1.6
34.337,-106.674,3/20/1988 2:47,1.7
34.34716667,-106.6646667,3/20/1988 19:33,1.5
34.34466667,-106.6663333,3/20/1988 20:47,2.7
34.34683333,-106.6625,3/20/1988 21:22,1.5
34.32083333,-106.6996667,3/21/1988 4:03,1.8
34.35766667,-106.6953333,3/21/1988 6:15,1.7
35.43216667,-107.2611667,3/21/1988 10:53,1.7
35.65466667,-103.9775,3/21/1988 20:02,2.1
35.05583333,-106.2851667,3/22/1988 19:53,1.3
37.12316667,-107.9633333,3/25/1988 11:29,1.8
35.7175,-107.8465,4/3/1988 22:08,1.3
31.43783333,-102.3283333,4/5/1988 5:01,2.1
36.70266667,-108.4511667,4/5/1988 20:38,2.2
31.94083333,-102.0931667,4/6/1988 13:29,1.3
31.1095,-106.0016667,4/7/1988 2:50,2.2
28.91283333,-103.1141667,4/11/1988 6:46,2.2
30.51933333,-104.3915,5/3/1988 16:05,1.3
30.96166667,-105.1998333,5/10/1988 20:00,1.4
34.09666667,-106.622,5/19/1988 4:26,2.5
34.361,-106.9835,5/20/1988 4:08,1.9
31.77766667,-102.1228333,5/27/1988 2:39,1.3
32.05533333,-102.0195,5/27/1988 3:05,1.3
30.49083333,-105.7966667,5/27/1988 5:15,1.3
33.74083333,-100.7408333,7/4/1988 1:53,2
35.28466667,-103.2466667,7/11/1988 11:22,1.9
29.77416667,-102.4271667,7/20/1988 13:06,2.2
29.6025,-102.1553333,7/20/1988 15:19,2.5
36.853,-108.2096667,7/22/1988 15:15,1.9
31.98066667,-104.9095,7/25/1988 19:28,1.5
30.942,-105.1398333,7/26/1988 22:14,1.5
33.2125,-108.5985,7/28/1988 10:24,1.3
36.34166667,-106.2056667,8/3/1988 3:58,2.3
34.358,-105.6683333,8/12/1988 2:50,1.4
34.12233333,-106.6341667,8/14/1988 16:09,1.7
32.26233333,-102.024,8/23/1988 10:24,1.5
34.3595,-106.6721667,9/8/1988 12:01,2
31.68166667,-103.3218333,9/15/1988 5:49,1.5
35.33733333,-107.4883333,9/18/1988 23:28,1.3
32.4605,-102.4496667,9/19/1988 6:05,2
32.73183333,-106.0273333,10/2/1988 9:53,1.3
33.62933333,-103.7865,10/2/1988 12:14,1.3
34.1395,-106.8868333,10/10/1988 22:49,1.5
33.41216667,-108.7966667,10/26/1988 2:15,1.4
33.81016667,-108.8215,11/9/1988 16:28,1.3
31.553,-102.3976667,11/10/1988 14:12,1.9
33.65116667,-108.8348333,11/10/1988 15:21,1.6
33.37933333,-106.1543333,11/11/1988 16:02,1.9
30.321,-109.8553333,11/30/1988 14:01,2.1
34.919,-110.5076667,12/3/1988 1:38,1.6
35.09266667,-105.9626667,12/25/1988 7:52,2.5
35.64666667,-103.5006667,12/25/1988 11:00,1.8
33.99066667,-106.9703333,12/27/1988 23:49,1.4
31.12766667,-109.3681667,12/31/1988 14:33,3
31.44433333,-102.586,1/9/1989 11:03,1.8
31.775,-102.1193333,1/9/1989 11:51,1.3
32.076,-101.9666667,1/20/1989 10:35,1.9
35.183,-104.1033333,1/29/1989 5:07,3.4
35.29266667,-103.3926667,2/21/1989 18:22,2.3
31.18916667,-103.5475,3/19/1989 13:49,1.5
31.41616667,-102.331,3/21/1989 15:14,1.5
36.99383333,-103.7598333,3/24/1989 11:26,2.4
35.67766667,-103.558,3/26/1989 13:45,1.7
33.23883333,-102.8593333,3/30/1989 18:07,1.4
33.57466667,-108.337,4/2/1989 5:53,1.8
35.22333333,-109.2,4/15/1989 10:32,1.6
34.83033333,-110.6375,4/18/1989 10:45,3.2
35.90633333,-103.3526667,5/1/1989 12:05,2.1
34.742,-110.6485,5/8/1989 3:12,2.2
35.11583333,-110.3775,5/18/1989 2:35,2
30.69166667,-109.5201667,5/25/1989 7:43,4
30.55583333,-109.6098333,5/26/1989 9:08,3.5
30.541,-110.3635,5/26/1989 11:51,2.6
30.88116667,-106.7096667,6/2/1989 8:48,2.6
35.81666667,-107.8828333,6/5/1989 8:19,1.3
32.09683333,-102.094,6/5/1989 16:53,2.1
31.22833333,-109.0261667,6/9/1989 17:03,2.7
29.88133333,-105.099,6/17/1989 11:44,1.8
35.13116667,-105.4938333,6/21/1989 13:31,1.8
31.59016667,-102.2345,6/23/1989 17:10,1.6
30.92933333,-105.0823333,6/28/1989 22:57,2.3
35.47033333,-104.708,7/7/1989 15:49,2.3
33.52783333,-105.2703333,7/13/1989 0:56,1.5
30.47216667,-105.7131667,7/17/1989 3:37,1.5
35.194,-110.422,7/17/1989 20:10,3
37.89066667,-112.3408333,7/23/1989 10:39,3
32.924,-100.9286667,7/24/1989 7:01,1.6
30.2225,-105.7293333,7/25/1989 3:44,1.3
30.90033333,-101.7616667,7/25/1989 23:42,2.1
35.62433333,-103.7255,7/31/1989 21:04,1.6
30.7075,-105.4233333,8/6/1989 15:40,1.6
31.29883333,-102.7001667,8/8/1989 12:59,2.3
31.70266667,-101.9598333,8/16/1989 20:37,1.6
34.25433333,-102.5003333,9/5/1989 0:29,2.5
35.91816667,-110.7046667,9/6/1989 1:10,2.8
35.207,-110.6206667,9/6/1989 12:37,2.9
36.973,-110.8475,9/6/1989 18:27,2.6
36.115,-111.618,9/15/1989 12:31,2
33.919,-105.9308333,10/11/1989 23:57,1.3
34.51633333,-106.3763333,10/14/1989 0:06,2.2
34.40133333,-108.0915,10/14/1989 8:05,3.1
36.41716667,-105.1831667,10/27/1989 10:32,2
33.02366667,-100.9396667,11/2/1989 2:24,2
34.45966667,-106.8643333,11/9/1989 9:00,1.4
35.10883333,-103.1215,11/16/1989 23:41,2.6
37.634,-107.5023333,11/19/1989 3:21,2.2
33.76166667,-106.9086667,11/25/1989 0:42,1.6
34.45833333,-106.8785,11/29/1989 6:54,4.7
34.44933333,-106.881,11/29/1989 7:10,2
34.45616667,-106.8698333,11/29/1989 7:12,1.6
34.45466667,-106.8663333,11/29/1989 12:22,2.2
34.4705,-106.8761667,11/29/1989 14:14,1.4
34.45766667,-106.8668333,11/29/1989 23:56,2.7
34.45166667,-106.8803333,11/30/1989 1:42,2.4
34.45583333,-106.8668333,12/1/1989 7:59,1.7
34.463,-106.8511667,12/1/1989 21:47,1.4
34.58066667,-103.6676667,12/7/1989 22:39,1.4
35.22266667,-107.9413333,12/9/1989 4:51,1.5
34.45233333,-106.8626667,12/11/1989 7:50,1.4
32.7475,-108.5188333,12/14/1989 9:11,1.6
33.77483333,-106.9201667,12/21/1989 13:49,2.3
34.463,-106.8721667,12/22/1989 15:13,2
34.47083333,-106.8785,12/24/1989 15:15,2.5
34.47766667,-106.87,12/24/1989 15:18,1.3
34.4695,-106.8741667,12/24/1989 19:58,1.6
31.6955,-101.0555,12/28/1989 2:14,2.1
32.04333333,-100.9605,12/28/1989 7:44,1.7
35.12916667,-106.064,12/28/1989 19:33,1.6
34.47633333,-106.868,12/29/1989 12:55,1.4
34.448,-106.8653333,1/3/1990 14:58,2.4
34.46183333,-106.869,1/3/1990 15:04,1.4
32.74583333,-109.4165,1/8/1990 12:53,1.7
34.453,-106.8596667,1/10/1990 18:26,1.6
31.73566667,-105.3203333,1/16/1990 5:03,1.8
34.99433333,-104.6773333,1/17/1990 21:20,1.5
34.4755,-106.875,1/19/1990 5:34,1.7
34.18116667,-109.1776667,1/21/1990 6:35,1.4
34.4575,-106.8711667,1/29/1990 13:16,4.6
34.46016667,-106.8756667,1/29/1990 15:36,2.9
34.45716667,-106.874,1/29/1990 22:58,2.1
34.458,-106.8668333,1/30/1990 11:07,1.7
34.4535,-106.8758333,1/30/1990 15:58,1.5
34.45433333,-106.864,1/30/1990 16:39,1.5
34.45083333,-106.871,1/30/1990 23:41,1.5
34.45883333,-106.8596667,1/31/1990 1:08,4.4
34.45216667,-106.8785,1/31/1990 20:25,1.6
34.4585,-106.8653333,2/2/1990 0:41,1.9
34.45433333,-106.867,2/4/1990 2:12,2.3
34.46016667,-106.8705,2/4/1990 15:55,2.6
34.44583333,-106.8695,2/6/1990 9:33,2.1
33.97333333,-106.578,2/18/1990 1:06,2
33.96633333,-106.5803333,2/21/1990 12:02,3.4
33.98383333,-106.6031667,2/21/1990 12:03,3.4
34.037,-106.7361667,2/21/1990 12:04,1.8
33.9765,-106.6013333,2/21/1990 12:06,1.8
33.96983333,-106.5923333,2/21/1990 12:09,1.5
33.97916667,-106.5901667,2/21/1990 12:11,1.7
33.96483333,-106.585,2/21/1990 12:33,1.8
33.98066667,-106.6028333,2/21/1990 13:28,2.4
33.98033333,-106.5978333,2/21/1990 14:00,1.5
33.96633333,-106.582,2/21/1990 14:39,2.1
33.974,-106.5915,2/21/1990 17:26,2
33.966,-106.5771667,2/21/1990 17:35,2.9
33.958,-106.551,2/21/1990 17:36,2.6
33.965,-106.5881667,2/21/1990 19:56,1.8
33.97116667,-106.5896667,2/21/1990 22:32,1.7
33.969,-106.5806667,2/21/1990 22:37,2.5
33.96516667,-106.5765,2/22/1990 15:32,2.6
33.95783333,-106.5648333,2/23/1990 4:05,2.4
33.95416667,-106.5503333,2/25/1990 17:43,1.7
33.9715,-106.587,2/26/1990 10:10,2.1
33.93066667,-106.5491667,2/27/1990 13:23,3.9
33.984,-106.603,2/27/1990 13:44,1.8
33.9735,-106.6201667,2/27/1990 13:44,2.2
33.98016667,-106.5941667,2/27/1990 13:49,1.5
33.97433333,-106.5968333,2/27/1990 13:50,3.2
33.0525,-108.3533333,3/1/1990 7:20,1.5
33.96516667,-106.5761667,3/2/1990 18:20,3.2
33.9715,-106.5901667,3/2/1990 18:23,3.2
33.973,-106.586,3/2/1990 22:49,1.8
33.97783333,-106.5745,3/3/1990 2:41,1.8
30.52733333,-103.9226667,3/4/1990 10:16,1.7
33.9685,-106.5715,3/5/1990 4:15,1.6
33.9745,-106.5806667,3/5/1990 4:22,2
33.9735,-106.586,3/5/1990 7:28,2
33.97833333,-106.5896667,3/6/1990 17:47,1.6
33.97733333,-106.6108333,3/7/1990 22:40,1.9
33.97166667,-106.5865,3/8/1990 10:16,1.7
34.43933333,-106.8816667,3/8/1990 22:37,1.3
34.45066667,-106.8756667,3/9/1990 2:49,1.8
35.60183333,-102.119,3/9/1990 6:14,2.3
32.74383333,-107.9651667,3/12/1990 5:20,1.7
33.95366667,-106.566,3/15/1990 6:41,1.9
37.418,-104.7136667,3/20/1990 10:57,1.9
35.67283333,-109.974,3/20/1990 12:06,1.4
34.456,-106.8608333,3/21/1990 17:56,1.4
34.44266667,-106.8633333,3/21/1990 18:01,1.5
34.45166667,-106.8733333,3/23/1990 1:36,1.6
32.96183333,-100.5335,3/30/1990 19:40,2.3
32.987,-100.5583333,3/30/1990 19:53,2.2
36.54216667,-104.6278333,4/1/1990 2:59,1.3
33.67433333,-105.8673333,4/2/1990 14:00,1.5
31.509,-103.3636667,4/6/1990 10:39,1.9
36.45733333,-109.648,4/13/1990 1:38,1.9
34.161,-106.8623333,4/13/1990 12:03,1.8
34.44083333,-106.882,4/17/1990 4:00,1.8
34.38533333,-106.7955,4/19/1990 22:15,1.6
34.458,-106.8795,4/21/1990 9:10,1.4
34.4505,-106.8781667,4/21/1990 19:27,1.6
34.448,-106.8753333,4/22/1990 15:25,1.6
34.34166667,-106.6751667,4/23/1990 10:29,1.6
35.35816667,-107.2936667,4/24/1990 6:52,1.5
34.44816667,-106.8811667,5/5/1990 15:09,1.7
34.44683333,-106.884,5/5/1990 16:26,3.7
34.44383333,-106.882,5/5/1990 22:23,2.5
34.44133333,-106.877,5/6/1990 12:20,2.7
36.05383333,-104.8265,5/7/1990 2:18,1.6
31.136,-102.3691667,5/10/1990 8:01,2.2
32.13016667,-101.9565,5/10/1990 8:21,1.6
34.4365,-106.8793333,5/11/1990 11:21,1.4
34.4485,-106.8695,5/14/1990 22:50,2.2
34.44333333,-106.8691667,5/15/1990 3:32,1.7
31.855,-102.041,5/16/1990 11:07,2.4
35.29,-110.5213333,5/20/1990 3:01,1.9
30.2365,-102.0931667,5/22/1990 3:02,2.2
34.4475,-106.8673333,5/23/1990 5:37,1.7
34.44866667,-106.8705,5/27/1990 6:53,1.7
31.65333333,-106.3486667,5/28/1990 18:06,1.6
34.44616667,-106.8775,6/7/1990 22:42,2.1
33.972,-106.5945,6/7/1990 23:50,1.6
34.45583333,-106.8633333,6/10/1990 18:42,1.3
34.9935,-110.6518333,6/13/1990 2:00,1.8
34.446,-106.8711667,6/16/1990 1:25,1.9
34.97683333,-109.7088333,6/18/1990 1:54,2
32.57966667,-100.7556667,6/22/1990 12:09,2.2
36.36266667,-109.0361667,6/25/1990 8:31,1.5
35.50883333,-102.5431667,7/1/1990 13:06,3
32.36266667,-107.0408333,7/2/1990 21:45,2.6
32.27066667,-107.0866667,7/3/1990 6:17,1.4
31.43733333,-102.216,7/3/1990 7:47,1.5
32.3005,-107.0356667,7/3/1990 20:33,1.8
34.8625,-101.8081667,7/13/1990 22:20,2.7
34.446,-106.8686667,7/21/1990 19:28,3
34.44883333,-106.8646667,7/21/1990 20:30,3.1
34.44233333,-106.863,7/21/1990 23:48,3.2
34.4605,-106.8718333,7/22/1990 0:10,2
34.84933333,-105.9606667,7/22/1990 21:27,3.7
35.28366667,-107.5853333,7/26/1990 9:38,1.4
34.44,-106.8735,7/28/1990 9:57,1.9
34.44483333,-106.8705,7/31/1990 7:32,3.3
32.205,-100.6925,8/3/1990 15:31,3.4
31.20733333,-102.672,8/9/1990 7:39,1.9
34.44783333,-106.8615,8/14/1990 14:45,2
31.3865,-102.2608333,8/14/1990 15:18,1.8
33.968,-106.5965,8/18/1990 13:08,2.5
33.96916667,-106.5901667,8/18/1990 13:20,1.8
33.969,-106.5943333,8/18/1990 17:27,2
33.96816667,-106.5973333,8/18/1990 17:48,2.2
33.97133333,-106.5976667,8/18/1990 18:28,1.8
33.97166667,-106.5888333,8/18/1990 19:57,2
34.18066667,-108.5875,8/20/1990 10:14,1.3
33.97366667,-106.605,8/25/1990 3:59,2
33.97316667,-106.5726667,8/25/1990 4:35,2.4
31.911,-102.0141667,8/25/1990 16:41,1.8
34.69216667,-105.5965,8/28/1990 19:26,1.6
34.40466667,-107.735,8/31/1990 2:25,1.5
34.302,-107.1061667,9/1/1990 8:43,1.3
34.30333333,-107.1205,9/1/1990 10:47,1.4
34.30533333,-107.1178333,9/1/1990 21:31,1.9
34.30116667,-107.1165,9/4/1990 14:40,1.9
30.75783333,-105.5433333,9/10/1990 10:35,2.4
35.10816667,-107.4206667,9/10/1990 16:52,1.7
34.44616667,-106.8628333,9/25/1990 5:37,1.5
31.52733333,-100.1825,9/29/1990 1:43,2
35.60083333,-103.8328333,9/30/1990 13:34,2.1
30.94033333,-105.117,10/8/1990 22:45,1.3
32.13166667,-106.1196667,10/22/1990 10:42,1.3
30.7105,-106.0888333,10/25/1990 11:10,1.5
34.44766667,-106.8611667,10/26/1990 2:46,1.5
30.899,-109.2025,10/31/1990 15:10,3.8
34.44166667,-106.8646667,11/8/1990 10:46,4.3
34.44266667,-106.8696667,11/8/1990 11:03,3.1
34.452,-106.8605,11/8/1990 11:10,1.3
34.4485,-106.8663333,11/8/1990 12:28,2.3
34.44266667,-106.8603333,11/8/1990 15:13,2
34.44816667,-106.8666667,11/9/1990 3:58,1.9
34.4465,-106.8583333,11/9/1990 23:30,1.9
34.44166667,-106.8593333,11/10/1990 12:18,3.1
34.44633333,-106.8728333,11/12/1990 3:30,2.1
34.44383333,-106.8656667,11/12/1990 13:23,2
34.44483333,-106.8648333,11/12/1990 22:47,2.8
34.44883333,-106.8676667,11/15/1990 7:25,3.6
