OID_,Latitude,Longitude
8616,33.662505360740305,-107.962510194976090
8617,33.662505362023097,-107.937510189654063
8618,33.662505363305598,-107.912510184329534
8619,33.662505364587822,-107.887510179002462
8620,33.662505365869791,-107.862510173672774
8621,33.662505367151454,-107.837510168340600
8622,33.662505368432868,-107.812510163005811
8623,33.662505369713983,-107.787510157668521
8624,33.662505370994843,-107.762510152328701
8625,33.662505372275419,-107.737510146986253
8626,33.662505373555703,-107.712510141641346
8627,33.662505374835717,-107.687510136293838
8628,33.662505376115462,-107.662510130943829
8629,33.662505377394915,-107.637510125591291
8630,33.662505378674091,-107.612510120236138
8631,33.662505379952989,-107.587510114878498
8632,33.662505381231611,-107.562510109518286
8633,33.662505382509956,-107.537510104155572
8634,33.662505383788009,-107.512510098790329
8635,33.662505385065806,-107.487510093422486
8636,33.662505386343305,-107.462510088052184
8637,33.662505387620513,-107.437510082679282
8638,33.662505388897458,-107.412510077303892
8639,33.662505390174111,-107.387510071925973
8640,33.662505391450480,-107.362510066545468
8641,33.662505392726587,-107.337510061162504
8642,33.662505394002388,-107.312510055776940
8643,33.662505395277933,-107.287510050388903
8644,33.662505396553165,-107.262510044998351
8645,33.662505397828141,-107.237510039605212
8646,33.662505399102841,-107.212510034209615
8647,33.662505400377228,-107.187510028811417
8648,33.662505401651345,-107.162510023410761
8649,33.662505402925170,-107.137510018007589
8650,33.662505404198733,-107.112510012601831
8651,33.662505405471997,-107.087510007193615
8652,33.662505406744970,-107.062510001782826
8653,33.662505408017665,-107.037509996369565
8654,33.662505409290084,-107.012509990953788
8655,33.662505410562218,-106.987509985535453
8656,33.662505411834061,-106.962509980114646
8657,33.662505413105606,-106.937509974691295
8658,33.662505414376881,-106.912509969265457
8659,33.662505415647864,-106.887509963837118
8660,33.662505416918556,-106.862509958406207
8661,33.662505418188964,-106.837509952972866
8662,33.662505419459094,-106.812509947536938
8663,33.662505420728941,-106.787509942098566
8664,33.662505421998482,-106.762509936657693
8665,33.662505423267767,-106.737509931214248
8666,33.662505424536739,-106.712509925768344
8667,33.662505425805421,-106.687509920319897
8668,33.662505427073818,-106.662509914869005
8669,33.662505428341944,-106.637509909415627
8670,33.662505429609766,-106.612509903959676
8671,33.662505430877289,-106.587509898501267
8672,33.662505432144549,-106.562509893040328
8673,33.662505433411503,-106.537509887576931
8674,33.662505434678167,-106.512509882111047
8675,33.662505435944531,-106.487509876642605
8676,33.662505437210640,-106.462509871171747
8677,33.662505438476430,-106.437509865698331
8678,33.662505439741935,-106.412509860222471
8679,33.662505441007156,-106.387509854744110
8680,33.662505442272078,-106.362509849263219
8681,33.662505443536723,-106.337509843779898
8682,33.662505444801056,-106.312509838294005
8683,33.662505446065111,-106.287509832805725
8684,33.662505447328869,-106.262509827314943
8685,33.662505448592320,-106.237509821821604
8686,33.662505449855502,-106.212509816325863
8687,33.662505451118392,-106.187509810827564
8688,33.662505452380984,-106.162509805326849
8689,33.662505453643277,-106.137509799823647
8690,33.662505454905272,-106.112509794317901
8691,33.662505456166983,-106.087509788809754
8692,33.662505457428388,-106.062509783299063
8693,33.687505308992485,-109.037510423245664
8694,33.687505310289133,-109.012510418034040
8695,33.687505311585518,-108.987510412819773
8696,33.687505312881626,-108.962510407602977
8697,33.687505314177464,-108.937510402383523
8698,33.687505315473061,-108.912510397161540
8699,33.687505316768359,-108.887510391936971
8700,33.687505318063408,-108.862510386709729
8701,33.687505319358173,-108.837510381479959
8702,33.687505320652697,-108.812510376247573
8703,33.687505321946944,-108.787510371012615
8704,33.687505323240899,-108.762510365775086
8705,33.687505324534612,-108.737510360534912
8706,33.687505325828049,-108.712510355292210
8707,33.687505327121201,-108.687510350046864
8708,33.687505328414126,-108.662510344799003
8709,33.687505329706745,-108.637510339548541
8710,33.687505330999088,-108.612510334295450
8711,33.687505332291188,-108.587510329039816
8712,33.687505333582997,-108.562510323781567
8713,33.687505334874537,-108.537510318520802
8714,33.687505336165820,-108.512510313257437
8715,33.687505337456813,-108.487510307991457
8716,33.687505338747542,-108.462510302722947
8717,33.687505340037994,-108.437510297451809
8718,33.687505341328183,-108.412510292178155
8719,33.687505342618103,-108.387510286901929
8720,33.687505343907738,-108.362510281623059
8721,33.687505345197117,-108.337510276341689
8722,33.687505346486205,-108.312510271057690
8723,33.687505347775030,-108.287510265771175
8724,33.687505349063585,-108.262510260482102
8725,33.687505350351856,-108.237510255190401
8726,33.687505351639864,-108.212510249896198
8727,33.687505352927595,-108.187510244599366
8728,33.687505354215041,-108.162510239300019
8729,33.687505355502225,-108.137510233998100
8730,33.687505356789110,-108.112510228693594
8731,33.687505358075747,-108.087510223386573
8732,33.687505359362099,-108.062510218076923
8733,33.687505360648174,-108.037510212764786
8734,33.687505361933987,-108.012510207450077
8735,33.687505363219515,-107.987510202132768
8736,33.687505364504759,-107.962510196812943
8737,33.687505365789725,-107.937510191490517
8738,33.687505367074422,-107.912510186165605
8739,33.687505368358842,-107.887510180838120
8740,33.687505369642992,-107.862510175508035
8741,33.687505370926850,-107.837510170175477
8742,33.687505372210424,-107.812510164840276
8743,33.687505373493742,-107.787510159502588
8744,33.687505374776777,-107.762510154162371
8745,33.687505376059519,-107.737510148819538
8746,33.687505377341992,-107.712510143474248
8747,33.687505378624195,-107.687510138126314
8748,33.687505379906099,-107.662510132775907
8749,33.687505381187734,-107.637510127422985
8750,33.687505382469091,-107.612510122067420
8751,33.687505383750157,-107.587510116709382
8752,33.687505385030960,-107.562510111348772
8753,33.687505386311464,-107.537510105985646
8754,33.687505387591699,-107.512510100620020
8755,33.687505388871649,-107.487510095251778
8756,33.687505390151323,-107.462510089881064
8757,33.687505391430712,-107.437510084507750
8758,33.687505392709816,-107.412510079131977
8759,33.687505393988637,-107.387510073753646
8760,33.687505395267181,-107.362510068372757
8761,33.687505396545454,-107.337510062989367
8762,33.687505397823422,-107.312510057603404
8763,33.687505399101106,-107.287510052214969
8764,33.687505400378527,-107.262510046824019
8765,33.687505401655656,-107.237510041430454
8766,33.687505402932487,-107.212510036034459
8767,33.687505404209055,-107.187510030635849
8768,33.687505405485325,-107.162510025234795
8769,33.687505406761311,-107.137510019831211
8770,33.687505408037026,-107.112510014425055
8771,33.687505409312450,-107.087510009016412
8772,33.687505410587583,-107.062510003605226
8773,33.687505411862425,-107.037509998191567
8774,33.687505413137004,-107.012509992775378
8775,33.687505414411277,-106.987509987356646
8776,33.687505415685266,-106.962509981935426
8777,33.687505416958984,-106.937509976511663
8778,33.687505418232419,-106.912509971085413
8779,33.687505419505527,-106.887509965656662
8780,33.687505420778372,-106.862509960225353
8781,33.687505422050933,-106.837509954791571
8782,33.687505423323195,-106.812509949355245
8783,33.687505424595209,-106.787509943916461
8784,33.687505425866888,-106.762509938475176
8785,33.687505427138291,-106.737509933031305
8786,33.687505428409423,-106.712509927585018
8787,33.687505429680243,-106.687509922136158
8788,33.687505430950779,-106.662509916684854
8789,33.687505432221030,-106.637509911231049
8790,33.687505433490990,-106.612509905774672
8791,33.687505434760666,-106.587509900315865
8792,33.687505436030044,-106.562509894854514
8793,33.687505437299137,-106.537509889390691
8794,33.687505438567939,-106.512509883924395
8795,33.687505439836464,-106.487509878455555
8796,33.687505441104669,-106.462509872984256
8797,33.687505442372604,-106.437509867510428
8798,33.687505443640241,-106.412509862034156
8799,33.687505444907586,-106.387509856555383
8800,33.687505446174633,-106.362509851074080
8801,33.687505447441389,-106.337509845590333
8802,33.687505448707860,-106.312509840104028
8803,33.687505449974033,-106.287509834615321
8804,33.687505451239922,-106.262509829124113
8805,33.687505452505505,-106.237509823630376
8806,33.687505453770811,-106.212509818134194
8807,33.687505455035804,-106.187509812635497
8808,33.687505456300521,-106.162509807134356
8809,33.687505457564932,-106.137509801630742
8810,33.687505458829044,-106.112509796124570
8811,33.687505460092865,-106.087509790615997
8812,33.687505461356388,-106.062509785104893
8813,33.712505312659829,-109.037510425103463
8814,33.712505313958708,-109.012510419891456
8815,33.712505315257317,-108.987510414676819
8816,33.712505316555664,-108.962510409459640
8817,33.712505317853726,-108.937510404239802
8818,33.712505319151525,-108.912510399017435
8819,33.712505320449068,-108.887510393792468
8820,33.712505321746335,-108.862510388564857
8821,33.712505323043324,-108.837510383334703
8822,33.712505324340050,-108.812510378101905
8823,33.712505325636499,-108.787510372866578
8824,33.712505326932707,-108.762510367628664
8825,33.712505328228630,-108.737510362388107
8826,33.712505329524276,-108.712510357145007
8827,33.712505330819653,-108.687510351899292
8828,33.712505332114766,-108.662510346651032
8829,33.712505333409602,-108.637510341400173
8830,33.712505334704176,-108.612510336146698
8831,33.712505335998472,-108.587510330890694
8832,33.712505337292498,-108.562510325632047
8833,33.712505338586240,-108.537510320370885
8834,33.712505339879733,-108.512510315107150
8835,33.712505341172935,-108.487510309840772
8836,33.712505342465867,-108.462510304571865
8837,33.712505343758536,-108.437510299300342
8838,33.712505345050928,-108.412510294026305
8839,33.712505346343050,-108.387510288749667
8840,33.712505347634888,-108.362510283470428
8841,33.712505348926449,-108.337510278188660
8842,33.712505350217754,-108.312510272904262
8843,33.712505351508781,-108.287510267617378
8844,33.712505352799532,-108.262510262327908
8845,33.712505354090005,-108.237510257035808
8846,33.712505355380202,-108.212510251741193
8847,33.712505356670135,-108.187510246443978
8848,33.712505357959770,-108.162510241144233
8849,33.712505359249157,-108.137510235841930
8850,33.712505360538252,-108.112510230537026
8851,33.712505361827063,-108.087510225229607
8852,33.712505363115625,-108.062510219919574
8853,33.712505364403881,-108.037510214607039
8854,33.712505365691861,-108.012510209291932
8855,33.712505366979599,-107.987510203974225
8856,33.712505368267024,-107.962510198654016
8857,33.712505369554187,-107.937510193331178
8858,33.712505370841058,-107.912510188005868
8859,33.712505372127666,-107.887510182678000
8860,33.712505373413975,-107.862510177347517
8861,33.712505374700044,-107.837510172014547
8862,33.712505375985806,-107.812510166678948
8863,33.712505377271299,-107.787510161340876
8864,33.712505378556507,-107.762510156000261
8865,33.712505379841438,-107.737510150657030
8866,33.712505381126093,-107.712510145311313
8867,33.712505382410448,-107.687510139962995
8868,33.712505383694555,-107.662510134612191
8869,33.712505384978364,-107.637510129258843
8870,33.712505386261888,-107.612510123902894
8871,33.712505387545136,-107.587510118544458
8872,33.712505388828092,-107.562510113183450
8873,33.712505390110792,-107.537510107819926
8874,33.712505391393194,-107.512510102453888
8875,33.712505392675304,-107.487510097085234
8876,33.712505393957137,-107.462510091714122
8877,33.712505395238715,-107.437510086340410
8878,33.712505396519987,-107.412510080964225
8879,33.712505397800967,-107.387510075585496
8880,33.712505399081671,-107.362510070204181
8881,33.712505400362097,-107.337510064820407
8882,33.712505401642233,-107.312510059434032
8883,33.712505402922091,-107.287510054045200
8884,33.712505404201671,-107.262510048653823
8885,33.712505405480961,-107.237510043259874
8886,33.712505406759952,-107.212510037863453
8887,33.712505408038673,-107.187510032464459
8888,33.712505409317103,-107.162510027062979
8889,33.712505410595263,-107.137510021658997
8890,33.712505411873131,-107.112510016252415
8891,33.712505413150701,-107.087510010843388
8892,33.712505414427987,-107.062510005431790
8893,33.712505415704989,-107.037510000017718
8894,33.712505416981706,-107.012509994601118
8895,33.712505418258139,-106.987509989181959
8896,33.712505419534281,-106.962509983760341
8897,33.712505420810139,-106.937509978336166
8898,33.712505422085712,-106.912509972909518
8899,33.712505423360973,-106.887509967480341
8900,33.712505424635971,-106.862509962048620
8901,33.712505425910685,-106.837509956614440
8902,33.712505427185107,-106.812509951177688
8903,33.712505428459224,-106.787509945738506
8904,33.712505429733056,-106.762509940296795
8905,33.712505431006619,-106.737509934852525
8906,33.712505432279855,-106.712509929405812
8907,33.712505433552828,-106.687509923956526
8908,33.712505434825509,-106.662509918504824
8909,33.712505436097899,-106.637509913050607
8910,33.712505437370005,-106.612509907593818
8911,33.712505438641806,-106.587509902134585
8912,33.712505439913336,-106.562509896672807
8913,33.712505441184554,-106.537509891208586
8914,33.712505442455488,-106.512509885741864
8915,33.712505443726130,-106.487509880272597
8916,33.712505444996467,-106.462509874800901
8917,33.712505446266540,-106.437509869326647
8918,33.712505447536294,-106.412509863849948
8919,33.712505448805764,-106.387509858370763
8920,33.712505450074957,-106.362509852889033
8921,33.712505451343844,-106.337509847404874
8922,33.712505452612426,-106.312509841918157
8923,33.712505453880745,-106.287509836429024
8924,33.712505455148730,-106.262509830937404
8925,33.712505456416437,-106.237509825443240
8926,33.712505457683868,-106.212509819946646
8927,33.712505458950993,-106.187509814447509
8928,33.712505460217827,-106.162509808945956
8929,33.712505461484362,-106.137509803441915
8930,33.712505462750592,-106.112509797935331
8931,33.712505464016537,-106.087509792426332
8932,33.712505465282177,-106.062509786914802
8933,33.737505316325041,-109.037510426965540
8934,33.737505317626137,-109.012510421753134
8935,33.737505318926978,-108.987510416538115
8936,33.737505320227541,-108.962510411320551
8937,33.737505321527827,-108.937510406100344
8938,33.737505322827857,-108.912510400877593
8939,33.737505324127611,-108.887510395652242
8940,33.737505325427108,-108.862510390424234
8941,33.737505326726321,-108.837510385193696
8942,33.737505328025264,-108.812510379960528
8943,33.737505329323938,-108.787510374724803
8944,33.737505330622355,-108.762510369486506
8945,33.737505331920467,-108.737510364245566
8946,33.737505333218358,-108.712510359002081
8947,33.737505334515951,-108.687510353755954
8948,33.737505335813260,-108.662510348507325
8949,33.737505337110328,-108.637510343256082
8950,33.737505338407097,-108.612510338002224
8951,33.737505339703610,-108.587510332745808
8952,33.737505340999853,-108.562510327486777
8953,33.737505342295805,-108.537510322225231
8954,33.737505343591486,-108.512510316961098
8955,33.737505344886898,-108.487510311694336
8956,33.737505346182047,-108.462510306425045
8957,33.737505347476919,-108.437510301153139
8958,33.737505348771506,-108.412510295878690
8959,33.737505350065838,-108.387510290601668
8960,33.737505351359893,-108.362510285322031
8961,33.737505352653663,-108.337510280039879
8962,33.737505353947142,-108.312510274755084
8963,33.737505355240359,-108.287510269467788
8964,33.737505356533319,-108.262510264177934
8965,33.737505357825995,-108.237510258885450
8966,33.737505359118401,-108.212510253590452
8967,33.737505360410516,-108.187510248292824
8968,33.737505361702354,-108.162510242992681
8969,33.737505362993915,-108.137510237690009
8970,33.737505364285212,-108.112510232384693
8971,33.737505365576204,-108.087510227076876
8972,33.737505366866955,-108.062510221766431
8973,33.737505368157414,-108.037510216453498
8974,33.737505369447604,-108.012510211138007
8975,33.737505370737509,-107.987510205819902
8976,33.737505372027123,-107.962510200499281
8977,33.737505373316466,-107.937510195176060
8978,33.737505374605540,-107.912510189850337
8979,33.737505375894322,-107.887510184522071
8980,33.737505377182849,-107.862510179191204
8981,33.737505378471056,-107.837510173857822
8982,33.737505379759007,-107.812510168521825
8983,33.737505381046688,-107.787510163183356
8984,33.737505382334071,-107.762510157842343
8985,33.737505383621183,-107.737510152498700
8986,33.737505384908012,-107.712510147152585
8987,33.737505386194556,-107.687510141803870
8988,33.737505387480823,-107.662510136452667
8989,33.737505388766792,-107.637510131098921
8990,33.737505390052519,-107.612510125742560
8991,33.737505391337926,-107.587510120383726
8992,33.737505392623049,-107.562510115022306
8993,33.737505393907909,-107.537510109658385
8994,33.737505395192493,-107.512510104291948
8995,33.737505396476770,-107.487510098922883
8996,33.737505397760799,-107.462510093551373
8997,33.737505399044508,-107.437510088177248
8998,33.737505400327940,-107.412510082800665
8999,33.737505401611116,-107.387510077421524
9000,33.737505402893987,-107.362510072039811
9001,33.737505404176574,-107.337510066655625
9002,33.737505405458876,-107.312510061268839
9003,33.737505406740894,-107.287510055879594
9004,33.737505408022614,-107.262510050487833
9005,33.737505409304077,-107.237510045093458
9006,33.737505410585229,-107.212510039696639
9007,33.737505411866110,-107.187510034297233
9008,33.737505413146707,-107.162510028895340
9009,33.737505414427005,-107.137510023490933
9010,33.737505415707020,-107.112510018083952
9011,33.737505416986764,-107.087510012674514
9012,33.737505418266196,-107.062510007262503
9013,33.737505419545350,-107.037510001848020
9014,33.737505420824235,-107.012509996431007
9015,33.737505422102792,-106.987509991011450
9016,33.737505423381094,-106.962509985589406
9017,33.737505424659105,-106.937509980164819
9018,33.737505425936817,-106.912509974737745
9019,33.737505427214245,-106.887509969308169
9020,33.737505428491367,-106.862509963876036
9021,33.737505429768234,-106.837509958441444
9022,33.737505431044788,-106.812509953004280
9023,33.737505432321051,-106.787509947564672
9024,33.737505433597036,-106.762509942122549
9025,33.737505434872723,-106.737509936677867
9026,33.737505436148119,-106.712509931230741
9027,33.737505437423231,-106.687509925781043
9028,33.737505438698051,-106.662509920328915
9029,33.737505439972573,-106.637509914874272
9030,33.737505441246817,-106.612509909417071
9031,33.737505442520742,-106.587509903957425
9032,33.737505443794404,-106.562509898495236
9033,33.737505445067761,-106.537509893030588
9034,33.737505446340819,-106.512509887563468
9035,33.737505447613586,-106.487509882093775
9036,33.737505448886068,-106.462509876621652
9037,33.737505450158260,-106.437509871146972
9038,33.737505451430160,-106.412509865669861
9039,33.737505452701761,-106.387509860190249
9040,33.737505453973085,-106.362509854708108
9041,33.737505455244069,-106.337509849223522
9042,33.737505456514796,-106.312509843736393
9043,33.737505457785225,-106.287509838246834
9044,33.737505459055356,-106.262509832754802
9045,33.737505460325188,-106.237509827260197
9046,33.737505461594722,-106.212509821763192
9047,33.737505462863965,-106.187509816263628
9048,33.737505464132916,-106.162509810761648
9049,33.737505465401554,-106.137509805257181
9050,33.737505466669916,-106.112509799750185
9051,33.737505467937972,-106.087509794240759
9052,33.737505469205729,-106.062509788728804
9053,33.762505319988030,-109.037510428831894
9054,33.762505321291343,-109.012510423619133
9055,33.762505322594393,-108.987510418403716
9056,33.762505323897180,-108.962510413185768
9057,33.762505325199704,-108.937510407965163
9058,33.762505326501945,-108.912510402742015
9059,33.762505327803936,-108.887510397516294
9060,33.762505329105629,-108.862510392287902
9061,33.762505330407059,-108.837510387056980
9062,33.762505331708240,-108.812510381823415
9063,33.762505333009116,-108.787510376587306
9064,33.762505334309751,-108.762510371348611
9065,33.762505335610086,-108.737510366107273
9066,33.762505336910195,-108.712510360863405
9067,33.762505338209991,-108.687510355616908
9068,33.762505339509524,-108.662510350367882
9069,33.762505340808787,-108.637510345116254
9070,33.762505342107779,-108.612510339861984
9071,33.762505343406495,-108.587510334605199
9072,33.762505344704941,-108.562510329345784
9073,33.762505346003124,-108.537510324083826
9074,33.762505347301001,-108.512510318819309
9075,33.762505348598630,-108.487510313552150
9076,33.762505349895974,-108.462510308282475
9077,33.762505351193056,-108.437510303010157
9078,33.762505352489853,-108.412510297735338
9079,33.762505353786374,-108.387510292457918
9080,33.762505355082624,-108.362510287177884
9081,33.762505356378590,-108.337510281895320
9082,33.762505357674286,-108.312510276610155
9083,33.762505358969712,-108.287510271322461
9084,33.762505360264853,-108.262510266032209
9085,33.762505361559725,-108.237510260739327
9086,33.762505362854313,-108.212510255443917
9087,33.762505364148630,-108.187510250145905
9088,33.762505365442657,-108.162510244845379
9089,33.762505366736434,-108.137510239542280
9090,33.762505368029899,-108.112510234236566
9091,33.762505369323115,-108.087510228928366
9092,33.762505370616033,-108.062510223617537
9093,33.762505371908674,-108.037510218304206
9094,33.762505373201051,-108.012510212988303
9095,33.762505374493152,-107.987510207669814
9096,33.762505375784961,-107.962510202348781
9097,33.762505377076486,-107.937510197025162
9098,33.762505378367742,-107.912510191699042
9099,33.762505379658705,-107.887510186370378
9100,33.762505380949399,-107.862510181039085
9101,33.762505382239802,-107.837510175705319
9102,33.762505383529948,-107.812510170368924
9103,33.762505384819789,-107.787510165030056
9104,33.762505386109353,-107.762510159688631
9105,33.762505387398640,-107.737510154344591
9106,33.762505388687657,-107.712510148998078
9107,33.762505389976369,-107.687510143648950
9108,33.762505391264810,-107.662510138297350
9109,33.762505392552974,-107.637510132943191
9110,33.762505393840854,-107.612510127586432
9111,33.762505395128436,-107.587510122227187
9112,33.762505396415740,-107.562510116865354
9113,33.762505397702775,-107.537510111501035
9114,33.762505398989525,-107.512510106134187
9115,33.762505400275977,-107.487510100764723
9116,33.762505401562159,-107.462510095392801
9117,33.762505402848056,-107.437510090018264
9118,33.762505404133655,-107.412510084641269
9119,33.762505405418970,-107.387510079261730
9120,33.762505406704008,-107.362510073879605
9121,33.762505407988762,-107.337510068495021
9122,33.762505409273231,-107.312510063107837
9123,33.762505410557388,-107.287510057718166
9124,33.762505411841296,-107.262510052325979
9125,33.762505413124906,-107.237510046931220
9126,33.762505414408217,-107.212510041533989
9127,33.762505415691258,-107.187510036134157
9128,33.762505416974022,-107.162510030731852
9129,33.762505418256467,-107.137510025327046
9130,33.762505419538627,-107.112510019919668
9131,33.762505420820503,-107.087510014509803
9132,33.762505422102116,-107.062510009097366
9133,33.762505423383423,-107.037510003682485
9134,33.762505424664440,-107.012509998265074
9135,33.762505425945172,-106.987509992845091
9136,33.762505427225619,-106.962509987422635
9137,33.762505428505762,-106.937509981997636
9138,33.762505429785634,-106.912509976570135
9139,33.762505431065200,-106.887509971140162
9140,33.762505432344483,-106.862509965707602
9141,33.762505433623481,-106.837509960272598
9142,33.762505434902181,-106.812509954835008
9143,33.762505436180597,-106.787509949394988
9144,33.762505437458707,-106.762509943952452
9145,33.762505438736547,-106.737509938507344
9146,33.762505440014074,-106.712509933059806
9147,33.762505441291324,-106.687509927609696
9148,33.762505442568283,-106.662509922157156
9149,33.762505443844958,-106.637509916702101
9150,33.762505445121320,-106.612509911244487
9151,33.762505446397384,-106.587509905784415
9152,33.762505447673163,-106.562509900321800
9153,33.762505448948666,-106.537509894856726
9154,33.762505450223863,-106.512509889389193
9155,33.762505451498768,-106.487509883919074
9156,33.762505452773368,-106.462509878446539
9157,33.762505454047691,-106.437509872971432
9158,33.762505455321715,-106.412509867493895
9159,33.762505456595441,-106.387509862013871
9160,33.762505457868869,-106.362509856531304
9161,33.762505459142005,-106.337509851046292
9162,33.762505460414843,-106.312509845558736
9163,33.762505461687404,-106.287509840068765
9164,33.762505462959638,-106.262509834576292
9165,33.762505464231594,-106.237509829081290
9166,33.762505465503253,-106.212509823583844
9167,33.762505466774620,-106.187509818083853
9168,33.762505468045688,-106.162509812581462
9169,33.762505469316444,-106.137509807076555
9170,33.762505470586923,-106.112509801569132
9171,33.762505471857082,-106.087509796059294
9172,33.762505473126971,-106.062509790546898
9173,33.787505323648872,-109.037510430702540
9174,33.787505324954424,-109.012510425489396
9175,33.787505326259705,-108.987510420273594
9176,33.787505327564723,-108.962510415055263
9177,33.787505328869457,-108.937510409834275
9178,33.787505330173907,-108.912510404610728
9179,33.787505331478116,-108.887510399384610
9180,33.787505332782040,-108.862510394155848
9181,33.787505334085687,-108.837510388924528
9182,33.787505335389078,-108.812510383690579
9183,33.787505336692199,-108.787510378454073
9184,33.787505337995029,-108.762510373215008
9185,33.787505339297596,-108.737510367973272
9186,33.787505340599886,-108.712510362729020
9187,33.787505341901912,-108.687510357482111
9188,33.787505343203662,-108.662510352232701
9189,33.787505344505121,-108.637510346980676
9190,33.787505345806323,-108.612510341726036
9191,33.787505347107249,-108.587510336468839
9192,33.787505348407905,-108.562510331209040
9193,33.787505349708283,-108.537510325946684
9194,33.787505351008384,-108.512510320681770
9195,33.787505352308209,-108.487510315414227
9196,33.787505353607770,-108.462510310144154
9197,33.787505354907040,-108.437510304871438
9198,33.787505356206047,-108.412510299596221
9199,33.787505357504777,-108.387510294318417
9200,33.787505358803223,-108.362510289037971
9201,33.787505360101378,-108.337510283755037
9202,33.787505361399283,-108.312510278469460
9203,33.787505362696898,-108.287510273181368
9204,33.787505363994249,-108.262510267890718
9205,33.787505365291324,-108.237510262597425
9206,33.787505366588100,-108.212510257301631
9207,33.787505367884606,-108.187510252003236
9208,33.787505369180842,-108.162510246702297
9209,33.787505370476786,-108.137510241398815
9210,33.787505371772461,-108.112510236092703
9211,33.787505373067859,-108.087510230784090
9212,33.787505374362979,-108.062510225472863
9213,33.787505375657801,-108.037510220159120
9214,33.787505376952367,-108.012510214842834
9215,33.787505378246642,-107.987510209523919
9216,33.787505379540633,-107.962510204202502
9217,33.787505380834347,-107.937510198878485
9218,33.787505382127790,-107.912510193551967
9219,33.787505383420950,-107.887510188222890
9220,33.787505384713818,-107.862510182891199
9221,33.787505386006401,-107.837510177557036
9222,33.787505387298715,-107.812510172220243
9223,33.787505388590745,-107.787510166880949
9224,33.787505389882497,-107.762510161539126
9225,33.787505391173973,-107.737510156194688
9226,33.787505392465150,-107.712510150847777
9227,33.787505393756035,-107.687510145498237
9228,33.787505395046658,-107.662510140146210
9229,33.787505396336996,-107.637510134791668
9230,33.787505397627029,-107.612510129434497
9231,33.787505398916792,-107.587510124074853
9232,33.787505400206285,-107.562510118712609
9233,33.787505401495473,-107.537510113347878
9234,33.787505402784383,-107.512510107980617
9235,33.787505404073009,-107.487510102610756
9236,33.787505405361358,-107.462510097238422
9237,33.787505406649402,-107.437510091863487
9238,33.787505407937182,-107.412510086486080
9239,33.787505409224678,-107.387510081106129
9240,33.787505410511862,-107.362510075723591
9241,33.787505411798783,-107.337510070338595
9242,33.787505413085405,-107.312510064950985
9243,33.787505414371743,-107.287510059560930
9244,33.787505415657805,-107.262510054168345
9245,33.787505416943560,-107.237510048773146
9246,33.787505418229038,-107.212510043375502
9247,33.787505419514233,-107.187510037975258
9248,33.787505420799143,-107.162510032572555
9249,33.787505422083747,-107.137510027167338
9250,33.787505423368081,-107.112510021759533
9251,33.787505424652117,-107.087510016349270
9252,33.787505425935862,-107.062510010936421
9253,33.787505427219322,-107.037510005521113
9254,33.787505428502485,-107.012510000103276
9255,33.787505429785384,-106.987509994682881
9256,33.787505431067956,-106.962509989260013
9257,33.787505432350265,-106.937509983834588
9258,33.787505433632276,-106.912509978406689
9259,33.787505434913982,-106.887509972976289
9260,33.787505436195403,-106.862509967543318
9261,33.787505437476547,-106.837509962107902
9262,33.787505438757393,-106.812509956669899
9263,33.787505440037940,-106.787509951229467
9264,33.787505441318203,-106.762509945786505
9265,33.787505442598174,-106.737509940340985
9266,33.787505443877855,-106.712509934893021
9267,33.787505445157230,-106.687509929442484
9268,33.787505446436320,-106.662509923989518
9269,33.787505447715120,-106.637509918534036
9270,33.787505448993620,-106.612509913076011
9271,33.787505450271823,-106.587509907615527
9272,33.787505451549755,-106.562509902152499
9273,33.787505452827382,-106.537509896687013
9274,33.787505454104704,-106.512509891219040
9275,33.787505455381734,-106.487509885748494
9276,33.787505456658494,-106.462509880275547
9277,33.787505457934927,-106.437509874800014
9278,33.787505459211062,-106.412509869322065
9279,33.787505460486926,-106.387509863841615
9280,33.787505461762485,-106.362509858358621
9281,33.787505463037739,-106.337509852873183
9282,33.787505464312709,-106.312509847385201
9283,33.787505465587373,-106.287509841894803
9284,33.787505466861745,-106.262509836401918
9285,33.787505468135819,-106.237509830906461
9286,33.787505469409595,-106.212509825408617
9287,33.787505470683094,-106.187509819908200
9288,33.787505471956258,-106.162509814405368
9289,33.787505473229153,-106.137509808900049
9290,33.787505474501728,-106.112509803392200
9291,33.787505475774026,-106.087509797881921
9292,33.787505477046004,-106.062509792369113
9293,33.812505327307491,-109.037510432577491
9294,33.812505328615252,-109.012510427363964
9295,33.812505329922764,-108.987510422147764
9296,33.812505331229993,-108.962510416929049
9297,33.812505332536965,-108.937510411707649
9298,33.812505333843639,-108.912510406483747
9299,33.812505335150064,-108.887510401257231
9300,33.812505336456212,-108.862510396028071
9301,33.812505337762076,-108.837510390796353
9302,33.812505339067670,-108.812510385562021
9303,33.812505340373008,-108.787510380325131
9304,33.812505341678055,-108.762510375085668
9305,33.812505342982838,-108.737510369843534
9306,33.812505344287345,-108.712510364598899
9307,33.812505345591568,-108.687510359351606
9308,33.812505346895527,-108.662510354101784
9309,33.812505348199238,-108.637510348849361
9310,33.812505349502629,-108.612510343594337
9311,33.812505350805765,-108.587510338336756
9312,33.812505352108616,-108.562510333076546
9313,33.812505353411204,-108.537510327813820
9314,33.812505354713515,-108.512510322548508
